"LGA_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara"
10950,"all","8-9","Year 3",2009,"Spelling",359.7
10950,"all","8-9","Year 3",2010,"Spelling",377.9
10950,"all","8-9","Year 3",2011,"Spelling",372.6
10950,"all","8-9","Year 3",2012,"Spelling",365.5
10950,"all","8-9","Year 3",2013,"Spelling",361.7
10950,"all","8-9","Year 3",2014,"Spelling",356.1
10950,"all","8-9","Year 3",2015,"Spelling",362.9
10950,"all","8-9","Year 3",2016,"Spelling",380.7
10950,"all","8-9","Year 3",2017,"Spelling",370.3
10950,"all","8-9","Year 3",2018,"Spelling",395.2
10950,"all","8-9","Year 3",2019,"Spelling",397.8
10950,"all","8-9","Year 3",2021,"Spelling",369.3
11100,"all","8-9","Year 3",2008,"Spelling",427.2
11100,"all","8-9","Year 3",2009,"Spelling",443.9
11100,"all","8-9","Year 3",2010,"Spelling",431.7
11100,"all","8-9","Year 3",2011,"Spelling",448.3
11100,"all","8-9","Year 3",2012,"Spelling",456
11100,"all","8-9","Year 3",2013,"Spelling",435.7
11100,"all","8-9","Year 3",2014,"Spelling",447.9
11100,"all","8-9","Year 3",2015,"Spelling",434.7
11100,"all","8-9","Year 3",2016,"Spelling",439.2
11100,"all","8-9","Year 3",2017,"Spelling",446.3
11100,"all","8-9","Year 3",2018,"Spelling",446.5
11100,"all","8-9","Year 3",2019,"Spelling",448.2
11100,"all","8-9","Year 3",2021,"Spelling",446.6
11150,"all","8-9","Year 3",2008,"Spelling",380.4
11150,"all","8-9","Year 3",2009,"Spelling",378.6
11150,"all","8-9","Year 3",2010,"Spelling",328.3
11150,"all","8-9","Year 3",2011,"Spelling",355.2
11150,"all","8-9","Year 3",2012,"Spelling",371.8
11150,"all","8-9","Year 3",2013,"Spelling",377.1
11150,"all","8-9","Year 3",2014,"Spelling",364.6
11150,"all","8-9","Year 3",2015,"Spelling",370.6
11150,"all","8-9","Year 3",2016,"Spelling",351
11150,"all","8-9","Year 3",2017,"Spelling",373.6
11150,"all","8-9","Year 3",2018,"Spelling",369.2
11150,"all","8-9","Year 3",2019,"Spelling",361.5
11150,"all","8-9","Year 3",2021,"Spelling",339.5
11200,"all","8-9","Year 3",2008,"Spelling",329.8
11200,"all","8-9","Year 3",2009,"Spelling",304.2
11200,"all","8-9","Year 3",2010,"Spelling",312.9
11200,"all","8-9","Year 3",2011,"Spelling",339.9
11200,"all","8-9","Year 3",2012,"Spelling",319.9
11200,"all","8-9","Year 3",2013,"Spelling",353.9
11200,"all","8-9","Year 3",2014,"Spelling",300
11200,"all","8-9","Year 3",2015,"Spelling",327.8
11200,"all","8-9","Year 3",2016,"Spelling",329.4
11200,"all","8-9","Year 3",2017,"Spelling",349.2
11200,"all","8-9","Year 3",2018,"Spelling",363.7
11200,"all","8-9","Year 3",2019,"Spelling",327.7
11200,"all","8-9","Year 3",2021,"Spelling",301.9
11250,"all","8-9","Year 3",2008,"Spelling",386.1
11250,"all","8-9","Year 3",2009,"Spelling",393.4
11250,"all","8-9","Year 3",2010,"Spelling",382
11250,"all","8-9","Year 3",2011,"Spelling",371.1
11250,"all","8-9","Year 3",2012,"Spelling",398.6
11250,"all","8-9","Year 3",2013,"Spelling",380.4
11250,"all","8-9","Year 3",2014,"Spelling",393.4
11250,"all","8-9","Year 3",2015,"Spelling",378.4
11250,"all","8-9","Year 3",2016,"Spelling",385.9
11250,"all","8-9","Year 3",2017,"Spelling",380.8
11250,"all","8-9","Year 3",2018,"Spelling",383.4
11250,"all","8-9","Year 3",2019,"Spelling",388.6
11250,"all","8-9","Year 3",2021,"Spelling",381.5
11300,"all","8-9","Year 3",2008,"Spelling",461.7
11300,"all","8-9","Year 3",2009,"Spelling",456.7
11300,"all","8-9","Year 3",2010,"Spelling",450.1
11300,"all","8-9","Year 3",2011,"Spelling",460.7
11300,"all","8-9","Year 3",2012,"Spelling",467.7
11300,"all","8-9","Year 3",2013,"Spelling",451.9
11300,"all","8-9","Year 3",2014,"Spelling",463.8
11300,"all","8-9","Year 3",2015,"Spelling",448
11300,"all","8-9","Year 3",2016,"Spelling",462.3
11300,"all","8-9","Year 3",2017,"Spelling",457.1
11300,"all","8-9","Year 3",2018,"Spelling",462.5
11300,"all","8-9","Year 3",2019,"Spelling",464.5
11300,"all","8-9","Year 3",2021,"Spelling",467.6
11350,"all","8-9","Year 3",2008,"Spelling",410.1
11350,"all","8-9","Year 3",2009,"Spelling",407.5
11350,"all","8-9","Year 3",2010,"Spelling",398.7
11350,"all","8-9","Year 3",2011,"Spelling",402.9
11350,"all","8-9","Year 3",2012,"Spelling",414.9
11350,"all","8-9","Year 3",2013,"Spelling",411.6
11350,"all","8-9","Year 3",2014,"Spelling",416.9
11350,"all","8-9","Year 3",2015,"Spelling",413.7
11350,"all","8-9","Year 3",2016,"Spelling",418.5
11350,"all","8-9","Year 3",2017,"Spelling",417.4
11350,"all","8-9","Year 3",2018,"Spelling",416.7
11350,"all","8-9","Year 3",2019,"Spelling",424.9
11350,"all","8-9","Year 3",2021,"Spelling",416
11400,"all","8-9","Year 3",2008,"Spelling",410.7
11400,"all","8-9","Year 3",2009,"Spelling",399.8
11400,"all","8-9","Year 3",2010,"Spelling",388.6
11400,"all","8-9","Year 3",2011,"Spelling",418.3
11400,"all","8-9","Year 3",2012,"Spelling",408.8
11400,"all","8-9","Year 3",2013,"Spelling",402.7
11400,"all","8-9","Year 3",2014,"Spelling",412.8
11400,"all","8-9","Year 3",2015,"Spelling",412
11400,"all","8-9","Year 3",2016,"Spelling",408.8
11400,"all","8-9","Year 3",2017,"Spelling",410.5
11400,"all","8-9","Year 3",2018,"Spelling",400.7
11400,"all","8-9","Year 3",2019,"Spelling",410.5
11400,"all","8-9","Year 3",2021,"Spelling",414.5
11450,"all","8-9","Year 3",2008,"Spelling",411.3
11450,"all","8-9","Year 3",2009,"Spelling",421.1
11450,"all","8-9","Year 3",2010,"Spelling",409.7
11450,"all","8-9","Year 3",2011,"Spelling",417.5
11450,"all","8-9","Year 3",2012,"Spelling",428.8
11450,"all","8-9","Year 3",2013,"Spelling",417.7
11450,"all","8-9","Year 3",2014,"Spelling",418.4
11450,"all","8-9","Year 3",2015,"Spelling",410.6
11450,"all","8-9","Year 3",2016,"Spelling",419.3
11450,"all","8-9","Year 3",2017,"Spelling",422.5
11450,"all","8-9","Year 3",2018,"Spelling",414
11450,"all","8-9","Year 3",2019,"Spelling",419.6
11450,"all","8-9","Year 3",2021,"Spelling",423.8
11500,"all","8-9","Year 3",2008,"Spelling",402.7
11500,"all","8-9","Year 3",2009,"Spelling",408.4
11500,"all","8-9","Year 3",2010,"Spelling",400.6
11500,"all","8-9","Year 3",2011,"Spelling",409.3
11500,"all","8-9","Year 3",2012,"Spelling",415.8
11500,"all","8-9","Year 3",2013,"Spelling",410.7
11500,"all","8-9","Year 3",2014,"Spelling",406.2
11500,"all","8-9","Year 3",2015,"Spelling",403.2
11500,"all","8-9","Year 3",2016,"Spelling",411
11500,"all","8-9","Year 3",2017,"Spelling",413.3
11500,"all","8-9","Year 3",2018,"Spelling",417
11500,"all","8-9","Year 3",2019,"Spelling",420.6
11500,"all","8-9","Year 3",2021,"Spelling",424.3
11520,"all","8-9","Year 3",2008,"Spelling",451.7
11520,"all","8-9","Year 3",2009,"Spelling",462
11520,"all","8-9","Year 3",2010,"Spelling",443.7
11520,"all","8-9","Year 3",2011,"Spelling",453.8
11520,"all","8-9","Year 3",2012,"Spelling",452.8
11520,"all","8-9","Year 3",2013,"Spelling",457.2
11520,"all","8-9","Year 3",2014,"Spelling",458.2
11520,"all","8-9","Year 3",2015,"Spelling",449.1
11520,"all","8-9","Year 3",2016,"Spelling",460.4
11520,"all","8-9","Year 3",2017,"Spelling",455.1
11520,"all","8-9","Year 3",2018,"Spelling",455.4
11520,"all","8-9","Year 3",2019,"Spelling",458.3
11520,"all","8-9","Year 3",2021,"Spelling",465.3
11570,"all","8-9","Year 3",2008,"Spelling",430.3
11570,"all","8-9","Year 3",2009,"Spelling",434.5
11570,"all","8-9","Year 3",2010,"Spelling",422.9
11570,"all","8-9","Year 3",2011,"Spelling",429.3
11570,"all","8-9","Year 3",2012,"Spelling",437.2
11570,"all","8-9","Year 3",2013,"Spelling",430.2
11570,"all","8-9","Year 3",2014,"Spelling",428.2
11570,"all","8-9","Year 3",2015,"Spelling",421.9
11570,"all","8-9","Year 3",2016,"Spelling",434.5
11570,"all","8-9","Year 3",2017,"Spelling",433.6
11570,"all","8-9","Year 3",2018,"Spelling",431.9
11570,"all","8-9","Year 3",2019,"Spelling",435.2
11570,"all","8-9","Year 3",2021,"Spelling",439.9
11600,"all","8-9","Year 3",2008,"Spelling",362.9
11600,"all","8-9","Year 3",2009,"Spelling",398
11600,"all","8-9","Year 3",2010,"Spelling",394.7
11600,"all","8-9","Year 3",2011,"Spelling",362
11600,"all","8-9","Year 3",2012,"Spelling",360.6
11600,"all","8-9","Year 3",2013,"Spelling",395.8
11600,"all","8-9","Year 3",2014,"Spelling",385.3
11600,"all","8-9","Year 3",2015,"Spelling",367.8
11600,"all","8-9","Year 3",2016,"Spelling",388.3
11600,"all","8-9","Year 3",2017,"Spelling",378.8
11600,"all","8-9","Year 3",2018,"Spelling",376.2
11600,"all","8-9","Year 3",2019,"Spelling",388.6
11600,"all","8-9","Year 3",2021,"Spelling",393.7
11650,"all","8-9","Year 3",2008,"Spelling",408.8
11650,"all","8-9","Year 3",2009,"Spelling",412.5
11650,"all","8-9","Year 3",2010,"Spelling",404.7
11650,"all","8-9","Year 3",2011,"Spelling",409.3
11650,"all","8-9","Year 3",2012,"Spelling",418.1
11650,"all","8-9","Year 3",2013,"Spelling",412.8
11650,"all","8-9","Year 3",2014,"Spelling",412.1
11650,"all","8-9","Year 3",2015,"Spelling",404.6
11650,"all","8-9","Year 3",2016,"Spelling",413.5
11650,"all","8-9","Year 3",2017,"Spelling",410
11650,"all","8-9","Year 3",2018,"Spelling",413
11650,"all","8-9","Year 3",2019,"Spelling",417.1
11650,"all","8-9","Year 3",2021,"Spelling",417.2
11700,"all","8-9","Year 3",2008,"Spelling",335.2
11700,"all","8-9","Year 3",2009,"Spelling",339.1
11700,"all","8-9","Year 3",2010,"Spelling",356.8
11700,"all","8-9","Year 3",2011,"Spelling",306.3
11700,"all","8-9","Year 3",2012,"Spelling",337.8
11700,"all","8-9","Year 3",2013,"Spelling",311.6
11700,"all","8-9","Year 3",2014,"Spelling",342.4
11700,"all","8-9","Year 3",2015,"Spelling",349.2
11700,"all","8-9","Year 3",2016,"Spelling",344.7
11700,"all","8-9","Year 3",2017,"Spelling",318.3
11700,"all","8-9","Year 3",2018,"Spelling",328.7
11700,"all","8-9","Year 3",2019,"Spelling",345.1
11700,"all","8-9","Year 3",2021,"Spelling",292.9
11720,"all","8-9","Year 3",2008,"Spelling",384.4
11720,"all","8-9","Year 3",2009,"Spelling",394
11720,"all","8-9","Year 3",2010,"Spelling",377.8
11720,"all","8-9","Year 3",2011,"Spelling",385.6
11720,"all","8-9","Year 3",2012,"Spelling",388.9
11720,"all","8-9","Year 3",2013,"Spelling",392.2
11720,"all","8-9","Year 3",2014,"Spelling",378.8
11720,"all","8-9","Year 3",2015,"Spelling",376.4
11720,"all","8-9","Year 3",2016,"Spelling",393.5
11720,"all","8-9","Year 3",2017,"Spelling",383.4
11720,"all","8-9","Year 3",2018,"Spelling",384.4
11720,"all","8-9","Year 3",2019,"Spelling",387.4
11720,"all","8-9","Year 3",2021,"Spelling",390.3
11730,"all","8-9","Year 3",2008,"Spelling",387.6
11730,"all","8-9","Year 3",2009,"Spelling",399
11730,"all","8-9","Year 3",2010,"Spelling",386.7
11730,"all","8-9","Year 3",2011,"Spelling",394.6
11730,"all","8-9","Year 3",2012,"Spelling",391.9
11730,"all","8-9","Year 3",2013,"Spelling",396.5
11730,"all","8-9","Year 3",2014,"Spelling",396.4
11730,"all","8-9","Year 3",2015,"Spelling",388.9
11730,"all","8-9","Year 3",2016,"Spelling",396.1
11730,"all","8-9","Year 3",2017,"Spelling",389.9
11730,"all","8-9","Year 3",2018,"Spelling",395
11730,"all","8-9","Year 3",2019,"Spelling",385.4
11730,"all","8-9","Year 3",2021,"Spelling",393.3
11750,"all","8-9","Year 3",2008,"Spelling",367.9
11750,"all","8-9","Year 3",2009,"Spelling",365
11750,"all","8-9","Year 3",2010,"Spelling",367.2
11750,"all","8-9","Year 3",2011,"Spelling",358.4
11750,"all","8-9","Year 3",2012,"Spelling",402.3
11750,"all","8-9","Year 3",2013,"Spelling",369.1
11750,"all","8-9","Year 3",2014,"Spelling",365.7
11750,"all","8-9","Year 3",2015,"Spelling",388.7
11750,"all","8-9","Year 3",2016,"Spelling",394
11750,"all","8-9","Year 3",2017,"Spelling",374.9
11750,"all","8-9","Year 3",2018,"Spelling",372.2
11750,"all","8-9","Year 3",2019,"Spelling",374.7
11750,"all","8-9","Year 3",2021,"Spelling",375.7
11800,"all","8-9","Year 3",2008,"Spelling",398.7
11800,"all","8-9","Year 3",2009,"Spelling",395
11800,"all","8-9","Year 3",2010,"Spelling",392.6
11800,"all","8-9","Year 3",2011,"Spelling",391.1
11800,"all","8-9","Year 3",2012,"Spelling",405.8
11800,"all","8-9","Year 3",2013,"Spelling",403.6
11800,"all","8-9","Year 3",2014,"Spelling",404
11800,"all","8-9","Year 3",2015,"Spelling",391.9
11800,"all","8-9","Year 3",2016,"Spelling",401
11800,"all","8-9","Year 3",2017,"Spelling",395.3
11800,"all","8-9","Year 3",2018,"Spelling",397.5
11800,"all","8-9","Year 3",2019,"Spelling",403.6
11800,"all","8-9","Year 3",2021,"Spelling",406.7
12000,"all","8-9","Year 3",2008,"Spelling",408.9
12000,"all","8-9","Year 3",2009,"Spelling",417.9
12000,"all","8-9","Year 3",2010,"Spelling",392.8
12000,"all","8-9","Year 3",2011,"Spelling",415.8
12000,"all","8-9","Year 3",2012,"Spelling",419.9
12000,"all","8-9","Year 3",2013,"Spelling",397.5
12000,"all","8-9","Year 3",2014,"Spelling",386.9
12000,"all","8-9","Year 3",2015,"Spelling",398.7
12000,"all","8-9","Year 3",2016,"Spelling",401.7
12000,"all","8-9","Year 3",2017,"Spelling",397.7
12000,"all","8-9","Year 3",2018,"Spelling",413
12000,"all","8-9","Year 3",2019,"Spelling",395.3
12000,"all","8-9","Year 3",2021,"Spelling",395.1
12150,"all","8-9","Year 3",2008,"Spelling",380.6
12150,"all","8-9","Year 3",2009,"Spelling",393.1
12150,"all","8-9","Year 3",2010,"Spelling",357.1
12150,"all","8-9","Year 3",2011,"Spelling",398
12150,"all","8-9","Year 3",2012,"Spelling",380.6
12150,"all","8-9","Year 3",2013,"Spelling",370.5
12150,"all","8-9","Year 3",2014,"Spelling",388.2
12150,"all","8-9","Year 3",2015,"Spelling",357.6
12150,"all","8-9","Year 3",2016,"Spelling",372.5
12150,"all","8-9","Year 3",2017,"Spelling",366.1
12150,"all","8-9","Year 3",2018,"Spelling",385.8
12150,"all","8-9","Year 3",2019,"Spelling",388.2
12150,"all","8-9","Year 3",2021,"Spelling",366.5
12350,"all","8-9","Year 3",2008,"Spelling",394.4
12350,"all","8-9","Year 3",2009,"Spelling",392.3
12350,"all","8-9","Year 3",2010,"Spelling",388.9
12350,"all","8-9","Year 3",2011,"Spelling",386.6
12350,"all","8-9","Year 3",2012,"Spelling",397
12350,"all","8-9","Year 3",2013,"Spelling",390.3
12350,"all","8-9","Year 3",2014,"Spelling",385.2
12350,"all","8-9","Year 3",2015,"Spelling",393.8
12350,"all","8-9","Year 3",2016,"Spelling",399.7
12350,"all","8-9","Year 3",2017,"Spelling",392.8
12350,"all","8-9","Year 3",2018,"Spelling",386.6
12350,"all","8-9","Year 3",2019,"Spelling",390.8
12350,"all","8-9","Year 3",2021,"Spelling",388
12380,"all","8-9","Year 3",2008,"Spelling",426.2
12380,"all","8-9","Year 3",2009,"Spelling",433.7
12380,"all","8-9","Year 3",2010,"Spelling",417.6
12380,"all","8-9","Year 3",2011,"Spelling",426.1
12380,"all","8-9","Year 3",2012,"Spelling",432.5
12380,"all","8-9","Year 3",2013,"Spelling",428.3
12380,"all","8-9","Year 3",2014,"Spelling",431
12380,"all","8-9","Year 3",2015,"Spelling",425.1
12380,"all","8-9","Year 3",2016,"Spelling",436.5
12380,"all","8-9","Year 3",2017,"Spelling",438.3
12380,"all","8-9","Year 3",2018,"Spelling",436.8
12380,"all","8-9","Year 3",2019,"Spelling",441.3
12380,"all","8-9","Year 3",2021,"Spelling",444
12700,"all","8-9","Year 3",2008,"Spelling",399.8
12700,"all","8-9","Year 3",2009,"Spelling",403.7
12700,"all","8-9","Year 3",2010,"Spelling",383.6
12700,"all","8-9","Year 3",2011,"Spelling",367.2
12700,"all","8-9","Year 3",2012,"Spelling",382.1
12700,"all","8-9","Year 3",2013,"Spelling",385.2
12700,"all","8-9","Year 3",2014,"Spelling",381.7
12700,"all","8-9","Year 3",2015,"Spelling",379.8
12700,"all","8-9","Year 3",2016,"Spelling",409.7
12700,"all","8-9","Year 3",2017,"Spelling",380.6
12700,"all","8-9","Year 3",2018,"Spelling",382.7
12700,"all","8-9","Year 3",2019,"Spelling",399.7
12700,"all","8-9","Year 3",2021,"Spelling",412
12730,"all","8-9","Year 3",2008,"Spelling",383.1
12730,"all","8-9","Year 3",2009,"Spelling",398.3
12730,"all","8-9","Year 3",2010,"Spelling",378.5
12730,"all","8-9","Year 3",2011,"Spelling",398.3
12730,"all","8-9","Year 3",2012,"Spelling",419.7
12730,"all","8-9","Year 3",2013,"Spelling",393.1
12730,"all","8-9","Year 3",2014,"Spelling",387.6
12730,"all","8-9","Year 3",2015,"Spelling",382.6
12730,"all","8-9","Year 3",2016,"Spelling",385.9
12730,"all","8-9","Year 3",2017,"Spelling",400.5
12730,"all","8-9","Year 3",2018,"Spelling",380.3
12730,"all","8-9","Year 3",2019,"Spelling",372.5
12730,"all","8-9","Year 3",2021,"Spelling",396.6
12750,"all","8-9","Year 3",2008,"Spelling",391.8
12750,"all","8-9","Year 3",2009,"Spelling",392.2
12750,"all","8-9","Year 3",2010,"Spelling",380.5
12750,"all","8-9","Year 3",2011,"Spelling",381
12750,"all","8-9","Year 3",2012,"Spelling",397.2
12750,"all","8-9","Year 3",2013,"Spelling",391.7
12750,"all","8-9","Year 3",2014,"Spelling",388.5
12750,"all","8-9","Year 3",2015,"Spelling",391
12750,"all","8-9","Year 3",2016,"Spelling",399.6
12750,"all","8-9","Year 3",2017,"Spelling",387
12750,"all","8-9","Year 3",2018,"Spelling",390
12750,"all","8-9","Year 3",2019,"Spelling",393
12750,"all","8-9","Year 3",2021,"Spelling",389.4
12850,"all","8-9","Year 3",2008,"Spelling",425.4
12850,"all","8-9","Year 3",2009,"Spelling",435.7
12850,"all","8-9","Year 3",2010,"Spelling",419.8
12850,"all","8-9","Year 3",2011,"Spelling",419.7
12850,"all","8-9","Year 3",2012,"Spelling",435.1
12850,"all","8-9","Year 3",2013,"Spelling",429.7
