SA2_CODE_2021,SA2_NAME_2021,RA_CODE_2016,RA_NAME_2016,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
302041045,Taigum - Fitzgibbon,30,Major Cities of Australia,1,Good,Good,0
302041046,Zillmere,30,Major Cities of Australia,1,Good,Good,0
303011047,Camp Hill,30,Major Cities of Australia,1,Good,Good,0
303011048,Cannon Hill,30,Major Cities of Australia,1,Good,Good,0
303011049,Carina,30,Major Cities of Australia,1,Good,Good,0
303011050,Carina Heights,30,Major Cities of Australia,1,Good,Good,0
303011051,Carindale,30,Major Cities of Australia,1,Good,Good,0
303021052,Annerley,30,Major Cities of Australia,1,Good,Good,0
303021053,Coorparoo,30,Major Cities of Australia,1,Good,Good,0
303021054,Fairfield - Dutton Park,30,Major Cities of Australia,1,Good,Good,0
303021055,Greenslopes,30,Major Cities of Australia,1,Good,Good,0
303021056,Holland Park,30,Major Cities of Australia,1,Good,Good,0
303021057,Holland Park West,30,Major Cities of Australia,1,Good,Good,0
303021058,Woolloongabba,30,Major Cities of Australia,1,Good,Good,0
303021059,Yeronga,30,Major Cities of Australia,1,Good,Good,0
303031060,Eight Mile Plains,30,Major Cities of Australia,1,Good,Good,0
303031061,Macgregor (Qld),30,Major Cities of Australia,1,Good,Good,0
303031062,Mansfield (Qld),30,Major Cities of Australia,1,Good,Good,0
303031063,Mount Gravatt,30,Major Cities of Australia,1,Good,Good,0
303031064,Rochedale - Burbank,30,Major Cities of Australia,1,Good,Good,0
303031065,Upper Mount Gravatt,30,Major Cities of Australia,1,Good,Good,0
303031066,Wishart,30,Major Cities of Australia,1,Good,Good,0
303041067,Coopers Plains,30,Major Cities of Australia,1,Good,Good,0
303041068,Moorooka,30,Major Cities of Australia,1,Good,Good,0
303041069,Robertson,30,Major Cities of Australia,1,Good,Good,0
303041070,Salisbury - Nathan,30,Major Cities of Australia,1,Good,Good,0
303041071,Tarragindi,30,Major Cities of Australia,1,Good,Good,0
303051072,Algester,30,Major Cities of Australia,1,Good,Good,0
303051073,Calamvale - Stretton,30,Major Cities of Australia,1,Good,Good,0
303051074,Pallara - Willawong,30,Major Cities of Australia,1,Good,Good,0
303051075,Parkinson - Drewvale,30,Major Cities of Australia,1,Good,Good,0
303051076,Rocklea - Acacia Ridge,30,Major Cities of Australia,1,Good,Good,0
303061077,Kuraby,30,Major Cities of Australia,1,Good,Good,0
303061078,Runcorn,30,Major Cities of Australia,1,Good,Good,0
303061079,Sunnybank,30,Major Cities of Australia,1,Good,Good,0
303061080,Sunnybank Hills,30,Major Cities of Australia,1,Good,Good,0
304011081,Jindalee - Mount Ommaney,30,Major Cities of Australia,1,Good,Good,0
304011082,Middle Park - Jamboree Heights,30,Major Cities of Australia,1,Good,Good,0
304011083,Riverhills,30,Major Cities of Australia,1,Good,Good,0
304011084,Seventeen Mile Rocks - Sinnamon Park,30,Major Cities of Australia,1,Good,Good,0
304011085,Westlake,30,Major Cities of Australia,1,Good,Good,0
304021086,Bellbowrie - Moggill,30,Major Cities of Australia,1,Good,Good,0
304021087,Brookfield - Kenmore Hills,30,Major Cities of Australia,0.9585977,Good,Good,0
304021087,Brookfield - Kenmore Hills,31,Inner Regional Australia,0.0414023,Good,Good,0
304021088,Chapel Hill,30,Major Cities of Australia,1,Good,Good,0
304021089,Fig Tree Pocket,30,Major Cities of Australia,1,Good,Good,0
304021090,Kenmore,30,Major Cities of Australia,1,Good,Good,0
304021091,Pinjarra Hills - Pullenvale,30,Major Cities of Australia,1,Good,Good,0
304031092,Chelmer - Graceville,30,Major Cities of Australia,1,Good,Good,0
304031093,Corinda,30,Major Cities of Australia,1,Good,Good,0
304031094,Indooroopilly,30,Major Cities of Australia,1,Good,Good,0
304031095,Sherwood,30,Major Cities of Australia,1,Good,Good,0
304031096,St Lucia,30,Major Cities of Australia,1,Good,Good,0
304031097,Taringa,30,Major Cities of Australia,1,Good,Good,0
304041098,Enoggera,30,Major Cities of Australia,1,Good,Good,0
304041099,Enoggera Reservoir,31,Inner Regional Australia,1,Good,Good,0
304041100,Keperra,30,Major Cities of Australia,1,Good,Good,0
304041101,Mitchelton,30,Major Cities of Australia,1,Good,Good,0
304041102,Mount Coot-tha,30,Major Cities of Australia,1,Good,Good,0
304041103,The Gap,30,Major Cities of Australia,1,Good,Good,0
304041104,Upper Kedron - Ferny Grove,30,Major Cities of Australia,1,Good,Good,0
305011105,Brisbane City,30,Major Cities of Australia,1,Good,Good,0
305011106,Fortitude Valley,30,Major Cities of Australia,1,Good,Good,0
305011107,Highgate Hill,30,Major Cities of Australia,1,Good,Good,0
305011108,Kangaroo Point,30,Major Cities of Australia,1,Good,Good,0
305011109,New Farm,30,Major Cities of Australia,1,Good,Good,0
305011110,South Brisbane,30,Major Cities of Australia,1,Good,Good,0
305011111,Spring Hill,30,Major Cities of Australia,1,Good,Good,0
305011112,West End,30,Major Cities of Australia,1,Good,Good,0
305021113,Balmoral,30,Major Cities of Australia,1,Good,Good,0
305021114,Bulimba,30,Major Cities of Australia,1,Good,Good,0
305021115,East Brisbane,30,Major Cities of Australia,1,Good,Good,0
305021116,Hawthorne,30,Major Cities of Australia,1,Good,Good,0
305021117,Morningside - Seven Hills,30,Major Cities of Australia,1,Good,Good,0
305021118,Norman Park,30,Major Cities of Australia,1,Good,Good,0
305031119,Albion,30,Major Cities of Australia,1,Good,Good,0
305031120,Alderley,30,Major Cities of Australia,1,Good,Good,0
305031121,Ascot,30,Major Cities of Australia,1,Good,Good,0
305031122,Clayfield,30,Major Cities of Australia,1,Good,Good,0
305031123,Grange,30,Major Cities of Australia,1,Good,Good,0
305031124,Hamilton (Qld),30,Major Cities of Australia,1,Good,Good,0
305031125,Hendra,30,Major Cities of Australia,1,Good,Good,0
305031126,Kelvin Grove - Herston,30,Major Cities of Australia,1,Good,Good,0
305031127,Newmarket,30,Major Cities of Australia,1,Good,Good,0
305031128,Newstead - Bowen Hills,30,Major Cities of Australia,1,Good,Good,0
305031129,Wilston,30,Major Cities of Australia,1,Good,Good,0
305031130,Windsor,30,Major Cities of Australia,1,Good,Good,0
305031131,Wooloowin - Lutwyche,30,Major Cities of Australia,1,Good,Good,0
305041132,Ashgrove,30,Major Cities of Australia,1,Good,Good,0
305041133,Auchenflower,30,Major Cities of Australia,1,Good,Good,0
305041134,Bardon,30,Major Cities of Australia,1,Good,Good,0
305041135,Paddington - Milton,30,Major Cities of Australia,1,Good,Good,0
305041136,Red Hill (Qld),30,Major Cities of Australia,1,Good,Good,0
305041137,Toowong,30,Major Cities of Australia,1,Good,Good,0
306011138,Brinsmead,32,Outer Regional Australia,1,Good,Good,0
306011139,Clifton Beach - Kewarra Beach,32,Outer Regional Australia,1,Good,Good,0
306011140,Freshwater - Stratford,32,Outer Regional Australia,1,Good,Good,0
306011141,Redlynch,32,Outer Regional Australia,1,Good,Good,0
306011142,Trinity Beach - Smithfield,32,Outer Regional Australia,1,Good,Good,0
306011143,Yorkeys Knob - Machans Beach,32,Outer Regional Australia,1,Good,Good,0
306021144,Bentley Park,32,Outer Regional Australia,1,Good,Good,0
306021145,Cairns City,32,Outer Regional Australia,1,Good,Good,0
306021146,Earlville - Bayview Heights,32,Outer Regional Australia,1,Good,Good,0
306021147,Edmonton,32,Outer Regional Australia,1,Good,Good,0
306021148,Gordonvale - Trinity,32,Outer Regional Australia,1,Good,Good,0
306021149,Kanimbla - Mooroobool,32,Outer Regional Australia,1,Good,Good,0
306021150,Lamb Range,32,Outer Regional Australia,1,Good,Good,0
306021151,Manoora,32,Outer Regional Australia,1,Good,Good,0
306021152,Manunda,32,Outer Regional Australia,1,Good,Good,0
306021153,Mount Sheridan,32,Outer Regional Australia,1,Good,Good,0
306021154,Westcourt - Bungalow,32,Outer Regional Australia,1,Good,Good,0
306021155,White Rock,32,Outer Regional Australia,1,Good,Good,0
306021156,Whitfield - Edge Hill,32,Outer Regional Australia,1,Good,Good,0
306021157,Woree,32,Outer Regional Australia,1,Good,Good,0
306031158,Babinda,32,Outer Regional Australia,1,Good,Good,0
306031159,Innisfail,32,Outer Regional Australia,1,Good,Good,0
306031160,Johnstone,32,Outer Regional Australia,1,Good,Good,0
306031161,Tully,32,Outer Regional Australia,0.8254792,Good,Good,0
306031161,Tully,33,Remote Australia,0.1740514,Poor,Good,0
306031161,Tully,34,Very Remote Australia,0.0004694,Acceptable,Good,1
306031162,Wooroonooran,32,Outer Regional Australia,1,Good,Good,0
306031163,Yarrabah,32,Outer Regional Australia,1,Good,Good,0
306041164,Daintree,32,Outer Regional Australia,0.8908136,Good,Good,0
306041164,Daintree,33,Remote Australia,0.1091864,Poor,Good,0
306041165,Port Douglas,32,Outer Regional Australia,1,Good,Good,0
306051166,Atherton,32,Outer Regional Australia,1,Good,Good,0
306051167,Herberton,32,Outer Regional Australia,0.7764803,Good,Good,0
306051167,Herberton,33,Remote Australia,0.2235197,Poor,Good,0
306051168,Kuranda,32,Outer Regional Australia,1,Good,Good,0
306051169,Malanda - Yungaburra,32,Outer Regional Australia,1,Good,Good,0
306051170,Mareeba,32,Outer Regional Australia,1,Good,Good,0
307011171,Balonne,33,Remote Australia,0.8021519,Poor,Good,0
307011171,Balonne,34,Very Remote Australia,0.1978481,Acceptable,Good,0
307011172,Chinchilla,32,Outer Regional Australia,1,Good,Good,0
307011173,Goondiwindi,32,Outer Regional Australia,1,Good,Good,0
307011174,Inglewood - Waggamba,32,Outer Regional Australia,0.8787207,Good,Good,0
307011174,Inglewood - Waggamba,33,Remote Australia,0.1212793,Poor,Good,0
307011175,Miles - Wandoan,32,Outer Regional Australia,0.7088518,Good,Good,0
307011175,Miles - Wandoan,33,Remote Australia,0.2911482,Poor,Good,0
307011176,Roma,32,Outer Regional Australia,1,Good,Good,0
307011177,Roma Surrounds,32,Outer Regional Australia,0.097914,Good,Good,0
307011177,Roma Surrounds,33,Remote Australia,0.6662338,Poor,Good,0
307011177,Roma Surrounds,34,Very Remote Australia,0.2358522,Acceptable,Good,0
307011178,Tara,32,Outer Regional Australia,0.7647687,Good,Good,0
307011178,Tara,33,Remote Australia,0.2352313,Poor,Good,0
307021179,Crows Nest - Rosalie,31,Inner Regional Australia,0.9320971,Good,Good,0
307021179,Crows Nest - Rosalie,32,Outer Regional Australia,0.0679029,Good,Good,0
307021180,Jondaryan,31,Inner Regional Australia,1,Good,Good,0
307021181,Millmerran,31,Inner Regional Australia,0.4750977,Good,Good,0
307021181,Millmerran,32,Outer Regional Australia,0.5249023,Good,Good,0
307021182,Pittsworth,31,Inner Regional Australia,1,Good,Good,0
307021183,Wambo,31,Inner Regional Australia,0.8013669,Good,Good,0
307021183,Wambo,32,Outer Regional Australia,0.1986331,Good,Good,0
307031184,Clifton - Greenmount,31,Inner Regional Australia,1,Good,Good,0
307031185,Southern Downs - East,31,Inner Regional Australia,0.7490214,Good,Good,0
307031185,Southern Downs - East,32,Outer Regional Australia,0.2509786,Good,Good,0
307031186,Southern Downs - West,31,Inner Regional Australia,0.9340586,Good,Good,0
307031186,Southern Downs - West,32,Outer Regional Australia,0.0659414,Good,Good,0
307031187,Stanthorpe,32,Outer Regional Australia,1,Good,Good,0
307031188,Stanthorpe Surrounds,32,Outer Regional Australia,1,Good,Good,0
307031189,Warwick,31,Inner Regional Australia,1,Good,Good,0
308011190,Central Highlands - East,32,Outer Regional Australia,0.7868411,Good,Good,0
308011190,Central Highlands - East,33,Remote Australia,0.2131589,Poor,Good,0
308011191,Central Highlands - West,32,Outer Regional Australia,0.1438653,Good,Good,0
308011191,Central Highlands - West,33,Remote Australia,0.8309968,Poor,Good,0
308011191,Central Highlands - West,34,Very Remote Australia,0.0251379,Acceptable,Good,0
308011192,Emerald,32,Outer Regional Australia,1,Good,Good,0
308031205,Berserker,31,Inner Regional Australia,1,Good,Good,0
308031206,Bouldercombe,31,Inner Regional Australia,0.6138035,Good,Good,0
308031206,Bouldercombe,32,Outer Regional Australia,0.3861965,Good,Good,0
308031207,Emu Park,31,Inner Regional Australia,1,Good,Good,0
308031208,Frenchville - Mount Archer,31,Inner Regional Australia,1,Good,Good,0
308031209,Glenlee - Rockyview,31,Inner Regional Australia,1,Good,Good,0
308031210,Gracemere,31,Inner Regional Australia,1,Good,Good,0
308031211,Lakes Creek,31,Inner Regional Australia,1,Good,Good,0
308031212,Mount Morgan,31,Inner Regional Australia,0.9126488,Good,Good,0
308031212,Mount Morgan,32,Outer Regional Australia,0.0873512,Good,Good,0
308031213,Norman Gardens,31,Inner Regional Australia,1,Good,Good,0
308031214,Park Avenue,31,Inner Regional Australia,1,Good,Good,0
308031215,Parkhurst - Kawana,31,Inner Regional Australia,1,Good,Good,0
308031216,Rockhampton - West,31,Inner Regional Australia,1,Good,Good,0
308031217,Rockhampton City,31,Inner Regional Australia,1,Good,Good,0
308031218,Rockhampton Surrounds - East,31,Inner Regional Australia,0.8248806,Good,Good,0
308031218,Rockhampton Surrounds - East,32,Outer Regional Australia,0.1751194,Good,Good,0
308031219,Rockhampton Surrounds - North,31,Inner Regional Australia,0.7220406,Good,Good,0
308031219,Rockhampton Surrounds - North,32,Outer Regional Australia,0.1786042,Good,Good,0
308031219,Rockhampton Surrounds - North,33,Remote Australia,0.0991901,Poor,Good,0
308031219,Rockhampton Surrounds - North,34,Very Remote Australia,0.0001651,Acceptable,Good,1
308031220,Rockhampton Surrounds - West,31,Inner Regional Australia,0.6671775,Good,Good,0
308031220,Rockhampton Surrounds - West,32,Outer Regional Australia,0.3328225,Good,Good,0
308031221,Shoalwater Bay,32,Outer Regional Australia,1,Good,Good,0
308031222,The Range - Allenstown,31,Inner Regional Australia,1,Good,Good,0
308031223,Yeppoon,31,Inner Regional Australia,1,Good,Good,0
308041528,Banana,32,Outer Regional Australia,0.7983203,Good,Good,0
308041528,Banana,33,Remote Australia,0.2016797,Poor,Good,0
308041529,Biloela,32,Outer Regional Australia,1,Good,Good,0
308051530,Agnes Water - Miriam Vale,32,Outer Regional Australia,1,Good,Good,0
308051531,Boyne Island - Tannum Sands,31,Inner Regional Australia,1,Good,Good,0
308051532,Callemondah,31,Inner Regional Australia,1,Good,Good,0
308051533,Clinton - New Auckland,31,Inner Regional Australia,1,Good,Good,0
308051534,Gladstone,31,Inner Regional Australia,1,Good,Good,0
308051535,Gladstone Hinterland,31,Inner Regional Australia,0.8160015,Good,Good,0
308051535,Gladstone Hinterland,32,Outer Regional Australia,0.1746873,Good,Good,0
308051535,Gladstone Hinterland,33,Remote Australia,0.0093112,Poor,Good,1
308051536,Kin Kora - Sun Valley,31,Inner Regional Australia,1,Good,Good,0
308051537,South Trees,31,Inner Regional Australia,1,Good,Good,0
308051538,Telina - Toolooa,31,Inner Regional Australia,1,Good,Good,0
308051539,West Gladstone,31,Inner Regional Australia,1,Good,Good,0
309011224,Broadbeach Waters,30,Major Cities of Australia,1,Good,Good,0
309011225,Burleigh Heads,30,Major Cities of Australia,1,Good,Good,0
309011226,Burleigh Waters,30,Major Cities of Australia,1,Good,Good,0
309011227,Mermaid Beach - Broadbeach,30,Major Cities of Australia,1,Good,Good,0
309011228,Mermaid Waters,30,Major Cities of Australia,1,Good,Good,0
309011229,Miami,30,Major Cities of Australia,1,Good,Good,0
309021230,Coolangatta,30,Major Cities of Australia,1,Good,Good,0
309021231,Currumbin - Tugun,30,Major Cities of Australia,1,Good,Good,0
309021232,Currumbin Waters,30,Major Cities of Australia,1,Good,Good,0
309021233,Elanora,30,Major Cities of Australia,1,Good,Good,0
309021234,Palm Beach,30,Major Cities of Australia,1,Good,Good,0
309031235,Arundel,30,Major Cities of Australia,1,Good,Good,0
309031236,Biggera Waters,30,Major Cities of Australia,1,Good,Good,0
309031237,Coombabah,30,Major Cities of Australia,1,Good,Good,0
309031238,Labrador,30,Major Cities of Australia,1,Good,Good,0
309031239,Paradise Point - Hollywell,30,Major Cities of Australia,1,Good,Good,0
309031240,Runaway Bay,30,Major Cities of Australia,1,Good,Good,0
309041241,Guanaba - Springbrook,30,Major Cities of Australia,0.438571,Good,Good,0
309041241,Guanaba - Springbrook,31,Inner Regional Australia,0.561429,Good,Good,0
309041242,Tamborine - Canungra,30,Major Cities of Australia,0.5108826,Good,Good,0
309041242,Tamborine - Canungra,31,Inner Regional Australia,0.4891174,Good,Good,0
309051243,Currumbin Valley - Tallebudgera,30,Major Cities of Australia,0.8899219,Good,Good,0
309051243,Currumbin Valley - Tallebudgera,31,Inner Regional Australia,0.1100781,Good,Good,0
309051244,Mudgeeraba - Bonogin,30,Major Cities of Australia,1,Good,Good,0
309051245,Reedy Creek - Andrews,30,Major Cities of Australia,1,Good,Good,0
309061246,Carrara,30,Major Cities of Australia,1,Good,Good,0
309061247,Highland Park,30,Major Cities of Australia,1,Good,Good,0
309061248,Nerang - Mount Nathan,30,Major Cities of Australia,1,Good,Good,0
309061249,Pacific Pines - Gaven,30,Major Cities of Australia,1,Good,Good,0
309061250,Worongary - Tallai,30,Major Cities of Australia,1,Good,Good,0
309071251,Coomera,30,Major Cities of Australia,1,Good,Good,0
309071252,Helensvale,30,Major Cities of Australia,1,Good,Good,0
309071253,Hope Island,30,Major Cities of Australia,0.9906082,Good,Good,0
309071253,Hope Island,31,Inner Regional Australia,0.0093918,Good,Good,1
309071254,Jacobs Well - Alberton,30,Major Cities of Australia,0.7891889,Good,Good,0
309071254,Jacobs Well - Alberton,31,Inner Regional Australia,0.2108111,Good,Good,0
309071256,Oxenford - Maudsland,30,Major Cities of Australia,1,Good,Good,0
309071552,Ormeau (East) - Stapylton,30,Major Cities of Australia,1,Good,Good,0
309071553,Ormeau (West) - Yatala,30,Major Cities of Australia,1,Good,Good,0
309071554,Pimpama - North,30,Major Cities of Australia,1,Good,Good,0
309071555,Pimpama - South,30,Major Cities of Australia,1,Good,Good,0
309071556,Upper Coomera (South) - Wongawallan,30,Major Cities of Australia,0.9594624,Good,Good,0
309071556,Upper Coomera (South) - Wongawallan,31,Inner Regional Australia,0.0405376,Good,Good,0
309071557,Upper Coomera - North,30,Major Cities of Australia,1,Good,Good,0
309071558,Willow Vale - Pimpama (West),30,Major Cities of Australia,1,Good,Good,0
309081259,Clear Island Waters,30,Major Cities of Australia,1,Good,Good,0
309081260,Merrimac,30,Major Cities of Australia,1,Good,Good,0
309081262,Varsity Lakes,30,Major Cities of Australia,1,Good,Good,0
309081559,Robina - East,30,Major Cities of Australia,1,Good,Good,0
309081560,Robina - West,30,Major Cities of Australia,1,Good,Good,0
309091263,Ashmore,30,Major Cities of Australia,1,Good,Good,0
309091264,Molendinar,30,Major Cities of Australia,1,Good,Good,0
309091265,Parkwood,30,Major Cities of Australia,1,Good,Good,0
309091540,Southport - North,30,Major Cities of Australia,1,Good,Good,0
309091541,Southport - South,30,Major Cities of Australia,1,Good,Good,0
309101267,Benowa,30,Major Cities of Australia,1,Good,Good,0
309101268,Bundall,30,Major Cities of Australia,1,Good,Good,0
309101269,Main Beach,30,Major Cities of Australia,1,Good,Good,0
309101561,Surfers Paradise - North,30,Major Cities of Australia,1,Good,Good,0
309101562,Surfers Paradise - South,30,Major Cities of Australia,1,Good,Good,0
310011271,Darra - Sumner,30,Major Cities of Australia,1,Good,Good,0
310011272,Durack,30,Major Cities of Australia,1,Good,Good,0
310011274,Inala - Richlands,30,Major Cities of Australia,1,Good,Good,0
310011275,Oxley (Qld),30,Major Cities of Australia,1,Good,Good,0
310011276,Wacol,30,Major Cities of Australia,1,Good,Good,0
310011563,Doolandella,30,Major Cities of Australia,1,Good,Good,0
310011564,Forest Lake - Ellen Grove,30,Major Cities of Australia,1,Good,Good,0
310021277,Boonah,31,Inner Regional Australia,1,Good,Good,0
310021278,Esk,31,Inner Regional Australia,1,Good,Good,0
310021279,Lake Manchester - England Creek,31,Inner Regional Australia,1,Good,Good,0
310021280,Lockyer Valley - East,31,Inner Regional Australia,1,Good,Good,0
310021281,Lowood,31,Inner Regional Australia,1,Good,Good,0
310021282,Rosewood,30,Major Cities of Australia,0.3166778,Good,Good,0
310021282,Rosewood,31,Inner Regional Australia,0.6833222,Good,Good,0
310031283,Brassall,30,Major Cities of Australia,1,Good,Good,0
310031284,Bundamba,30,Major Cities of Australia,1,Good,Good,0
310031285,Churchill - Yamanto,30,Major Cities of Australia,1,Good,Good,0
310031286,Ipswich - Central,30,Major Cities of Australia,1,Good,Good,0
310031287,Ipswich - East,30,Major Cities of Australia,1,Good,Good,0
310031288,Ipswich - North,30,Major Cities of Australia,0.9289956,Good,Good,0
310031288,Ipswich - North,31,Inner Regional Australia,0.0710044,Good,Good,0
310031289,Karalee - Barellan Point,30,Major Cities of Australia,1,Good,Good,0
310031290,Karana Downs,30,Major Cities of Australia,0.9373611,Good,Good,0
310031290,Karana Downs,31,Inner Regional Australia,0.0626389,Good,Good,0
310031291,Leichhardt - One Mile,30,Major Cities of Australia,1,Good,Good,0
310031292,North Ipswich - Tivoli,30,Major Cities of Australia,1,Good,Good,0
310031293,Raceview,30,Major Cities of Australia,1,Good,Good,0
310031294,Ripley,30,Major Cities of Australia,1,Good,Good,0
310031295,Riverview,30,Major Cities of Australia,1,Good,Good,0
310041297,Camira - Gailes,30,Major Cities of Australia,1,Good,Good,0
310041298,Carole Park,30,Major Cities of Australia,1,Good,Good,0
310041299,Collingwood Park - Redbank,30,Major Cities of Australia,1,Good,Good,0
310041300,Goodna,30,Major Cities of Australia,1,Good,Good,0
310041301,New Chum,30,Major Cities of Australia,1,Good,Good,0
310041302,Redbank Plains,30,Major Cities of Australia,1,Good,Good,0
310041303,Springfield,30,Major Cities of Australia,1,Good,Good,0
310041304,Springfield Lakes,30,Major Cities of Australia,1,Good,Good,0
310041565,Augustine Heights - Brookwater,30,Major Cities of Australia,1,Good,Good,0
310041566,Bellbird Park,30,Major Cities of Australia,1,Good,Good,0
311011305,Beaudesert,31,Inner Regional Australia,1,Good,Good,0
311021306,Beenleigh,30,Major Cities of Australia,1,Good,Good,0
311021307,Eagleby,30,Major Cities of Australia,1,Good,Good,0
311021308,Edens Landing - Holmview,30,Major Cities of Australia,1,Good,Good,0
311021309,Mount Warren Park,30,Major Cities of Australia,1,Good,Good,0
311021310,Wolffdene - Bahrs Scrub,30,Major Cities of Australia,1,Good,Good,0
311031311,Boronia Heights - Park Ridge,30,Major Cities of Australia,1,Good,Good,0
311031312,Browns Plains,30,Major Cities of Australia,1,Good,Good,0
311031313,Chambers Flat - Logan Reserve,30,Major Cities of Australia,0.9544986,Good,Good,0
311031313,Chambers Flat - Logan Reserve,31,Inner Regional Australia,0.0455014,Good,Good,0
311031314,Crestmead,30,Major Cities of Australia,1,Good,Good,0
311031315,Greenbank Military Camp,30,Major Cities of Australia,1,Good,Good,0
311031316,Hillcrest,30,Major Cities of Australia,1,Good,Good,0
311031317,Marsden,30,Major Cities of Australia,1,Good,Good,0
311031318,Munruben - Park Ridge South,30,Major Cities of Australia,1,Good,Good,0
311031319,Regents Park - Heritage Park,30,Major Cities of Australia,1,Good,Good,0
311041322,Logan Village,30,Major Cities of Australia,0.9394915,Good,Good,0
311041322,Logan Village,31,Inner Regional Australia,0.0605085,Good,Good,0
311041567,Flagstone (East) - Riverbend,30,Major Cities of Australia,0.9003457,Good,Good,0
311041567,Flagstone (East) - Riverbend,31,Inner Regional Australia,0.0996543,Good,Good,0
311041568,Flagstone (West) - New Beith,30,Major Cities of Australia,0.7534495,Good,Good,0
311041568,Flagstone (West) - New Beith,31,Inner Regional Australia,0.2465505,Good,Good,0
311041569,Greenbank - North Maclean,30,Major Cities of Australia,1,Good,Good,0
311041570,Jimboomba - Glenlogan,31,Inner Regional Australia,1,Good,Good,0
311041571,Yarrabilba,30,Major Cities of Australia,0.9996941,Good,Good,0
311041571,Yarrabilba,31,Inner Regional Australia,0.0003059,Good,Good,1
311051323,Bethania - Waterford,30,Major Cities of Australia,1,Good,Good,0
311051324,Cornubia - Carbrook,30,Major Cities of Australia,1,Good,Good,0
311051325,Loganholme - Tanah Merah,30,Major Cities of Australia,1,Good,Good,0
311051326,Loganlea,30,Major Cities of Australia,1,Good,Good,0
311051327,Shailer Park,30,Major Cities of Australia,1,Good,Good,0
311051328,Waterford West,30,Major Cities of Australia,1,Good,Good,0
311061329,Daisy Hill,30,Major Cities of Australia,1,Good,Good,0
311061330,Kingston (Qld),30,Major Cities of Australia,1,Good,Good,0
311061331,Logan Central,30,Major Cities of Australia,1,Good,Good,0
311061332,Rochedale South - Priestdale,30,Major Cities of Australia,1,Good,Good,0
311061333,Slacks Creek,30,Major Cities of Australia,1,Good,Good,0
311061334,Springwood,30,Major Cities of Australia,1,Good,Good,0
311061335,Underwood,30,Major Cities of Australia,1,Good,Good,0
311061336,Woodridge,30,Major Cities of Australia,1,Good,Good,0
312011337,Bowen,32,Outer Regional Australia,1,Good,Good,0
312011338,Broadsound - Nebo,32,Outer Regional Australia,0.5274606,Good,Good,0
312011338,Broadsound - Nebo,33,Remote Australia,0.4719925,Poor,Good,0
312011338,Broadsound - Nebo,34,Very Remote Australia,0.0005469,Acceptable,Good,1
312011339,Clermont,33,Remote Australia,0.8761026,Poor,Good,0
312011339,Clermont,34,Very Remote Australia,0.1238974,Acceptable,Good,0
312011340,Collinsville,32,Outer Regional Australia,0.4023994,Good,Good,0
312011340,Collinsville,33,Remote Australia,0.5976006,Poor,Good,0
312011341,Moranbah,32,Outer Regional Australia,1,Good,Good,0
312021342,Andergrove - Beaconsfield,31,Inner Regional Australia,1,Good,Good,0
312021343,East Mackay,31,Inner Regional Australia,1,Good,Good,0
312021344,Eimeo - Rural View,31,Inner Regional Australia,1,Good,Good,0
312021345,Eungella Hinterland,32,Outer Regional Australia,1,Good,Good,0
312021346,Mackay,31,Inner Regional Australia,1,Good,Good,0
312021347,Mackay Harbour,31,Inner Regional Australia,1,Good,Good,0
312021348,Mount Pleasant - Glenella,31,Inner Regional Australia,1,Good,Good,0
312021349,North Mackay,31,Inner Regional Australia,1,Good,Good,0
312021350,Ooralea - Bakers Creek,31,Inner Regional Australia,1,Good,Good,0
312021351,Pioneer Valley,32,Outer Regional Australia,1,Good,Good,0
312021352,Sarina,32,Outer Regional Australia,0.9999907,Good,Good,0
312021352,Sarina,34,Very Remote Australia,9.30E-06,Acceptable,Good,1
312021353,Seaforth - Calen,31,Inner Regional Australia,0.0611227,Good,Good,0
312021353,Seaforth - Calen,32,Outer Regional Australia,0.936478,Good,Good,0
312021353,Seaforth - Calen,33,Remote Australia,1.22E-05,Poor,Good,1
312021353,Seaforth - Calen,34,Very Remote Australia,0.0023871,Acceptable,Good,1
312021354,Shoal Point - Bucasia,31,Inner Regional Australia,1,Good,Good,0
312021355,Slade Point,31,Inner Regional Australia,1,Good,Good,0
312021356,South Mackay,31,Inner Regional Australia,1,Good,Good,0
312021357,Walkerston - Eton,31,Inner Regional Australia,0.0269307,Good,Good,0
312021357,Walkerston - Eton,32,Outer Regional Australia,0.9730693,Good,Good,0
312021358,West Mackay,31,Inner Regional Australia,1,Good,Good,0
312031359,Airlie - Whitsundays,,,0.0001947,Acceptable,Good,4
312031359,Airlie - Whitsundays,32,Outer Regional Australia,0.8425584,Good,Good,0
312031359,Airlie - Whitsundays,33,Remote Australia,0.1210138,Poor,Good,0
312031359,Airlie - Whitsundays,34,Very Remote Australia,0.0362331,Acceptable,Good,0
312031360,Cape Conway,32,Outer Regional Australia,1,Good,Good,0
312031361,Proserpine,32,Outer Regional Australia,1,Good,Good,0
313011362,Beachmere - Sandstone Point,30,Major Cities of Australia,0.8874217,Good,Good,0
313011362,Beachmere - Sandstone Point,31,Inner Regional Australia,0.1125783,Good,Good,0
313011363,Bribie Island,31,Inner Regional Australia,1,Good,Good,0
313021364,Burpengary - East,30,Major Cities of Australia,1,Good,Good,0
