SA2_CODE_2021,SA2_NAME_2021,CED_CODE_2021,CED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
128021537,Royal National Park,119,Hughes,1,Good,Good,0
128021538,Sutherland - Kirrawee,119,Hughes,1,Good,Good,0
128021607,Engadine,119,Hughes,1,Good,Good,0
128021608,Loftus - Yarrawarrah,119,Hughes,1,Good,Good,0
128021609,Woronora Heights,119,Hughes,1,Good,Good,0
197979799,Migratory - Offshore - Shipping (NSW),197,Migratory - Offshore - Shipping (NSW),1,Good,Good,0
199999499,No usual address (NSW),194,No usual address (NSW),1,Good,Good,0
201011001,Alfredton,202,Ballarat,1,Good,Good,0
201011002,Ballarat,202,Ballarat,1,Good,Good,0
201011005,Buninyong,202,Ballarat,1,Good,Good,0
201011006,Delacombe,202,Ballarat,1,Good,Good,0
201011007,Smythes Creek,202,Ballarat,1,Good,Good,0
201011008,Wendouree - Miners Rest,202,Ballarat,1,Good,Good,0
201011481,Ballarat East - Warrenheip,202,Ballarat,1,Good,Good,0
201011482,Ballarat North - Invermay,202,Ballarat,1,Good,Good,0
201011483,Canadian - Mount Clear,202,Ballarat,1,Good,Good,0
201011484,Sebastopol - Redan,202,Ballarat,1,Good,Good,0
201021009,Bacchus Marsh Surrounds,219,Hawke,1,Good,Good,0
201021010,Creswick - Clunes,202,Ballarat,1,Good,Good,0
201021011,Daylesford,202,Ballarat,1,Good,Good,0
201021012,Gordon (Vic.),202,Ballarat,1,Good,Good,0
201031013,Avoca,202,Ballarat,0.0192799,Good,Good,0
201031013,Avoca,230,Mallee,0.7176235,Good,Good,0
201031013,Avoca,238,Wannon,0.2630966,Good,Good,0
201031014,Beaufort,202,Ballarat,0.0577638,Good,Good,0
201031014,Beaufort,238,Wannon,0.9422362,Good,Good,0
201031015,Golden Plains - North,202,Ballarat,1,Good,Good,0
201031016,Maryborough (Vic.),230,Mallee,1,Good,Good,0
201031017,Maryborough Surrounds,203,Bendigo,0.0021855,Good,Good,1
201031017,Maryborough Surrounds,230,Mallee,0.9978145,Good,Good,0
202011018,Bendigo,203,Bendigo,1,Good,Good,0
202011019,California Gully - Eaglehawk,203,Bendigo,1,Good,Good,0
202011020,East Bendigo - Kennington,203,Bendigo,1,Good,Good,0
202011021,Flora Hill - Spring Gully,203,Bendigo,1,Good,Good,0
202011022,Kangaroo Flat - Golden Square,203,Bendigo,1,Good,Good,0
202011023,Maiden Gully,203,Bendigo,1,Good,Good,0
202011024,Strathfieldsaye,203,Bendigo,1,Good,Good,0
202011025,White Hills - Ascot,203,Bendigo,1,Good,Good,0
202021026,Bendigo Surrounds - South,203,Bendigo,0.9881286,Good,Good,0
202021026,Bendigo Surrounds - South,230,Mallee,0.0118714,Good,Good,0
202021027,Castlemaine,203,Bendigo,1,Good,Good,0
202021028,Castlemaine Surrounds,203,Bendigo,0.9976086,Good,Good,0
202021028,Castlemaine Surrounds,230,Mallee,0.0023914,Good,Good,1
202021029,Heathcote,203,Bendigo,1,Good,Good,0
202021030,Kyneton,203,Bendigo,1,Good,Good,0
202021031,Woodend,232,McEwen,1,Good,Good,0
202031032,Bendigo Surrounds - North,203,Bendigo,0.970072,Good,Good,0
202031032,Bendigo Surrounds - North,230,Mallee,0.029928,Good,Good,0
202031033,Loddon,230,Mallee,1,Good,Good,0
203011034,Bannockburn,209,Corangamite,1,Good,Good,0
203011035,Golden Plains - South,202,Ballarat,0.7897854,Good,Good,0
203011035,Golden Plains - South,209,Corangamite,0.2102146,Good,Good,0
203011036,Winchelsea,209,Corangamite,0.5119962,Good,Good,0
203011036,Winchelsea,238,Wannon,0.4880038,Good,Good,0
203021037,Belmont,210,Corio,1,Good,Good,0
203021039,Geelong,210,Corio,1,Good,Good,0
203021040,Geelong West - Hamlyn Heights,210,Corio,1,Good,Good,0
203021042,Highton,209,Corangamite,0.1068609,Good,Good,0
203021042,Highton,210,Corio,0.8931391,Good,Good,0
203021043,Lara,210,Corio,1,Good,Good,0
203021044,Leopold,209,Corangamite,1,Good,Good,0
203021045,Newcomb - Moolap,209,Corangamite,0.1177328,Good,Good,0
203021045,Newcomb - Moolap,210,Corio,0.8822672,Good,Good,0
203021046,Newtown (Vic.),210,Corio,1,Good,Good,0
203021047,North Geelong - Bell Park,210,Corio,1,Good,Good,0
203021485,Charlemont,209,Corangamite,1,Good,Good,0
203021486,Corio - Lovely Banks,210,Corio,1,Good,Good,0
203021487,Grovedale - Mount Duneed,209,Corangamite,1,Good,Good,0
203021488,Norlane,210,Corio,1,Good,Good,0
203031048,Clifton Springs,209,Corangamite,1,Good,Good,0
203031049,Lorne - Anglesea,238,Wannon,1,Good,Good,0
203031051,Portarlington,209,Corangamite,1,Good,Good,0
203031052,Point Lonsdale - Queenscliff,209,Corangamite,1,Good,Good,0
203031053,Torquay,209,Corangamite,1,Good,Good,0
203031489,Barwon Heads - Armstrong Creek,209,Corangamite,1,Good,Good,0
203031490,Ocean Grove,209,Corangamite,1,Good,Good,0
204011054,Alexandra,223,Indi,1,Good,Good,0
204011055,Euroa,223,Indi,0.8692647,Good,Good,0
204011055,Euroa,236,Nicholls,0.1307353,Good,Good,0
204011056,Kilmore - Broadford,232,McEwen,0.6595634,Good,Good,0
204011056,Kilmore - Broadford,236,Nicholls,0.3404366,Good,Good,0
204011057,Mansfield (Vic.),223,Indi,1,Good,Good,0
204011058,Nagambie,236,Nicholls,1,Good,Good,0
204011059,Seymour,236,Nicholls,1,Good,Good,0
204011060,Seymour Surrounds,203,Bendigo,0.0320738,Good,Good,0
204011060,Seymour Surrounds,236,Nicholls,0.9679262,Good,Good,0
204011061,Upper Yarra Valley,206,Casey,1,Good,Good,0
204011062,Yea,223,Indi,0.9921467,Good,Good,0
204011062,Yea,232,McEwen,2.40E-06,Good,Good,1
204011062,Yea,236,Nicholls,0.0078509,Good,Good,1
204021063,Benalla,223,Indi,1,Good,Good,0
204021064,Benalla Surrounds,223,Indi,0.988413,Good,Good,0
204021064,Benalla Surrounds,236,Nicholls,0.011587,Good,Good,0
204021065,Rutherglen,223,Indi,1,Good,Good,0
204021066,Wangaratta,223,Indi,1,Good,Good,0
204021067,Wangaratta Surrounds,223,Indi,1,Good,Good,0
204031068,Beechworth,223,Indi,1,Good,Good,0
204031069,Bright - Mount Beauty,223,Indi,1,Good,Good,0
204031070,Chiltern - Indigo Valley,223,Indi,1,Good,Good,0
204031071,Myrtleford,223,Indi,1,Good,Good,0
204031072,Towong,223,Indi,1,Good,Good,0
204031073,West Wodonga,223,Indi,1,Good,Good,0
204031075,Yackandandah,223,Indi,1,Good,Good,0
204031491,Baranduda - Leneva,223,Indi,1,Good,Good,0
204031492,Wodonga,223,Indi,1,Good,Good,0
205011076,Drouin,235,Monash,1,Good,Good,0
205011077,Mount Baw Baw Region,235,Monash,1,Good,Good,0
205011078,Trafalgar (Vic.),216,Gippsland,1.20E-06,Good,Good,1
205011078,Trafalgar (Vic.),235,Monash,0.9999988,Good,Good,0
205011079,Warragul,235,Monash,1,Good,Good,0
205021080,Alps - East,216,Gippsland,1,Good,Good,0
205021081,Bairnsdale,216,Gippsland,1,Good,Good,0
205021082,Bruthen - Omeo,216,Gippsland,1,Good,Good,0
205021083,Lake King,216,Gippsland,1,Good,Good,0
205021084,Lakes Entrance,216,Gippsland,1,Good,Good,0
205021085,Orbost,216,Gippsland,1,Good,Good,0
205021086,Paynesville,216,Gippsland,1,Good,Good,0
205031087,Foster,235,Monash,1,Good,Good,0
205031088,French Island,213,Flinders,1,Good,Good,0
205031089,Korumburra,235,Monash,1,Good,Good,0
205031090,Leongatha,216,Gippsland,0.0054015,Good,Good,1
205031090,Leongatha,235,Monash,0.9945985,Good,Good,0
205031091,Phillip Island,235,Monash,1,Good,Good,0
205031092,Wilsons Promontory,235,Monash,1,Good,Good,0
205031093,Wonthaggi - Inverloch,235,Monash,1,Good,Good,0
205041094,Churchill,216,Gippsland,0.9928418,Good,Good,0
205041094,Churchill,235,Monash,0.0071582,Good,Good,1
205041095,Moe - Newborough,216,Gippsland,0.008507,Good,Good,1
205041095,Moe - Newborough,235,Monash,0.991493,Good,Good,0
205041096,Morwell,216,Gippsland,1,Good,Good,0
205041098,Yallourn North - Glengarry,216,Gippsland,0.9999958,Good,Good,0
205041098,Yallourn North - Glengarry,235,Monash,4.20E-06,Good,Good,1
205041493,Traralgon - East,216,Gippsland,1,Good,Good,0
205041494,Traralgon - West,216,Gippsland,1,Good,Good,0
205051099,Alps - West,216,Gippsland,1,Good,Good,0
205051100,Longford - Loch Sport,216,Gippsland,1,Good,Good,0
205051101,Maffra,216,Gippsland,1,Good,Good,0
205051102,Rosedale,216,Gippsland,1,Good,Good,0
205051103,Sale,216,Gippsland,1,Good,Good,0
205051104,Yarram,216,Gippsland,1,Good,Good,0
206011106,Brunswick East,233,Melbourne,0.3568207,Good,Good,0
206011106,Brunswick East,239,Wills,0.6431793,Good,Good,0
206011107,Brunswick West,239,Wills,1,Good,Good,0
206011109,Pascoe Vale South,239,Wills,1,Good,Good,0
206011495,Brunswick - North,239,Wills,1,Good,Good,0
206011496,Brunswick - South,239,Wills,1,Good,Good,0
206011497,Coburg - East,208,Cooper,0.0449645,Good,Good,0
206011497,Coburg - East,239,Wills,0.9550355,Good,Good,0
206011498,Coburg - West,239,Wills,1,Good,Good,0
206021110,Alphington - Fairfield,208,Cooper,1,Good,Good,0
206021112,Thornbury,208,Cooper,1,Good,Good,0
206021499,Northcote - East,208,Cooper,1,Good,Good,0
206021500,Northcote - West,208,Cooper,1,Good,Good,0
206031113,Ascot Vale,231,Maribyrnong,1,Good,Good,0
206031115,Flemington,231,Maribyrnong,1,Good,Good,0
206031116,Moonee Ponds,231,Maribyrnong,1,Good,Good,0
206031501,Essendon (West) - Aberfeldie,231,Maribyrnong,1,Good,Good,0
206031502,Essendon - East,231,Maribyrnong,1,Good,Good,0
206041117,Carlton,233,Melbourne,1,Good,Good,0
206041118,Docklands,229,Macnamara,0.139277,Good,Good,0
206041118,Docklands,233,Melbourne,0.860723,Good,Good,0
206041119,East Melbourne,233,Melbourne,1,Good,Good,0
206041120,Flemington Racecourse,231,Maribyrnong,1,Good,Good,0
206041121,Kensington (Vic.),231,Maribyrnong,1,Good,Good,0
206041124,Parkville,233,Melbourne,1,Good,Good,0
206041125,South Yarra - West,229,Macnamara,1,Good,Good,0
206041127,West Melbourne - Industrial,233,Melbourne,1,Good,Good,0
206041503,Melbourne CBD - East,233,Melbourne,1,Good,Good,0
206041504,Melbourne CBD - North,233,Melbourne,1,Good,Good,0
206041505,Melbourne CBD - West,233,Melbourne,1,Good,Good,0
206041506,North Melbourne,233,Melbourne,1,Good,Good,0
206041507,Royal Botanic Gardens Victoria,229,Macnamara,1,Good,Good,0
206041508,Southbank (West) - South Wharf,229,Macnamara,1,Good,Good,0
206041509,Southbank - East,229,Macnamara,1,Good,Good,0
206041510,West Melbourne - Residential,233,Melbourne,1,Good,Good,0
206051128,Albert Park,229,Macnamara,1,Good,Good,0
206051129,Elwood,229,Macnamara,1,Good,Good,0
206051130,Port Melbourne,229,Macnamara,1,Good,Good,0
206051134,St Kilda East,229,Macnamara,1,Good,Good,0
206051511,Port Melbourne Industrial,229,Macnamara,1,Good,Good,0
206051512,South Melbourne,229,Macnamara,1,Good,Good,0
206051513,St Kilda - Central,229,Macnamara,1,Good,Good,0
206051514,St Kilda - West,229,Macnamara,1,Good,Good,0
206061135,Armadale,220,Higgins,1,Good,Good,0
206061136,Prahran - Windsor,220,Higgins,1,Good,Good,0
206061138,Toorak,220,Higgins,1,Good,Good,0
206061515,South Yarra - North,220,Higgins,1,Good,Good,0
206061516,South Yarra - South,220,Higgins,1,Good,Good,0
206071139,Abbotsford,233,Melbourne,1,Good,Good,0
206071140,Carlton North - Princes Hill,233,Melbourne,1,Good,Good,0
206071141,Collingwood,233,Melbourne,1,Good,Good,0
206071142,Fitzroy,233,Melbourne,1,Good,Good,0
206071143,Fitzroy North,233,Melbourne,1,Good,Good,0
206071145,Clifton Hill - Alphington,208,Cooper,0.3310331,Good,Good,0
206071145,Clifton Hill - Alphington,233,Melbourne,0.6689669,Good,Good,0
206071517,Richmond (South) - Cremorne,233,Melbourne,1,Good,Good,0
206071518,Richmond - North,233,Melbourne,1,Good,Good,0
207011146,Ashburton (Vic.),220,Higgins,1,Good,Good,0
207011147,Balwyn,226,Kooyong,1,Good,Good,0
207011148,Balwyn North,226,Kooyong,1,Good,Good,0
207011149,Camberwell,226,Kooyong,1,Good,Good,0
207011150,Glen Iris - East,220,Higgins,0.7441631,Good,Good,0
207011150,Glen Iris - East,226,Kooyong,0.2558369,Good,Good,0
207011152,Hawthorn East,226,Kooyong,1,Good,Good,0
207011154,Kew East,226,Kooyong,1,Good,Good,0
207011155,Surrey Hills (West) - Canterbury,226,Kooyong,1,Good,Good,0
207011519,Hawthorn - North,226,Kooyong,1,Good,Good,0
207011520,Hawthorn - South,226,Kooyong,1,Good,Good,0
207011521,Kew - South,226,Kooyong,1,Good,Good,0
207011522,Kew - West,226,Kooyong,1,Good,Good,0
207021156,Bulleen,234,Menzies,1,Acceptable,Good,0
207021157,Doncaster,234,Menzies,1,Acceptable,Good,0
207021159,Templestowe,234,Menzies,1,Acceptable,Good,0
207021160,Templestowe Lower,234,Menzies,1,Acceptable,Good,0
207021424,Doncaster East - North,234,Menzies,1,Acceptable,Good,0
207021425,Doncaster East - South,234,Menzies,1,Acceptable,Good,0
207031161,Blackburn,207,Chisholm,0.2669555,Good,Good,0
207031161,Blackburn,211,Deakin,0.1335698,Good,Good,0
207031161,Blackburn,234,Menzies,0.5994747,Acceptable,Good,0
207031162,Blackburn South,207,Chisholm,0.8696845,Good,Good,0
207031162,Blackburn South,211,Deakin,0.1303155,Good,Good,0
207031163,Box Hill,207,Chisholm,0.7770842,Good,Good,0
207031163,Box Hill,234,Menzies,0.2229158,Acceptable,Good,0
207031164,Box Hill North,226,Kooyong,0.3204663,Good,Good,0
207031164,Box Hill North,234,Menzies,0.6795337,Acceptable,Good,0
207031165,Burwood (Vic.),207,Chisholm,1,Good,Good,0
207031166,Burwood East,207,Chisholm,1,Good,Good,0
207031167,Surrey Hills (East) - Mont Albert,226,Kooyong,1,Good,Good,0
208011168,Beaumaris,217,Goldstein,1,Good,Good,0
208011169,Brighton (Vic.),217,Goldstein,1,Good,Good,0
208011170,Brighton East,217,Goldstein,1,Good,Good,0
208011171,Highett (West) - Cheltenham,217,Goldstein,1,Good,Good,0
208011172,Hampton,217,Goldstein,1,Good,Good,0
208011173,Sandringham - Black Rock,217,Goldstein,1,Good,Good,0
208021174,Bentleigh - McKinnon,217,Goldstein,1,Good,Good,0
208021176,Carnegie,220,Higgins,1,Good,Good,0
208021177,Caulfield - North,229,Macnamara,1,Good,Good,0
208021178,Caulfield - South,217,Goldstein,0.681409,Good,Good,0
208021178,Caulfield - South,229,Macnamara,0.318591,Good,Good,0
208021179,Elsternwick,217,Goldstein,0.5234115,Good,Good,0
208021179,Elsternwick,229,Macnamara,0.4765885,Good,Good,0
208021180,Hughesdale,222,Hotham,1,Good,Good,0
208021181,Murrumbeena,220,Higgins,1,Good,Good,0
208021182,Ormond - Glen Huntly,217,Goldstein,0.7585754,Good,Good,0
208021182,Ormond - Glen Huntly,220,Higgins,0.1486582,Good,Good,0
208021182,Ormond - Glen Huntly,229,Macnamara,0.0927664,Good,Good,0
208021426,Bentleigh East - North,222,Hotham,1,Good,Good,0
208021427,Bentleigh East - South,222,Hotham,1,Good,Good,0
208031183,Aspendale Gardens - Waterways,224,Isaacs,1,Good,Good,0
208031184,Braeside,224,Isaacs,1,Good,Good,0
208031185,Carrum - Patterson Lakes,224,Isaacs,1,Good,Good,0
208031186,Chelsea - Bonbeach,224,Isaacs,1,Good,Good,0
208031187,Chelsea Heights,224,Isaacs,1,Good,Good,0
208031188,Highett (East) - Cheltenham,224,Isaacs,1,Good,Good,0
208031189,Edithvale - Aspendale,224,Isaacs,1,Good,Good,0
208031190,Mentone,224,Isaacs,1,Good,Good,0
208031191,Moorabbin - Heatherton,224,Isaacs,1,Good,Good,0
208031192,Moorabbin Airport,224,Isaacs,1,Good,Good,0
208031193,Mordialloc - Parkdale,224,Isaacs,1,Good,Good,0
208041194,Malvern - Glen Iris,220,Higgins,1,Good,Good,0
208041195,Malvern East,220,Higgins,1,Good,Good,0
209011196,Bundoora - East,225,Jagajaga,1,Good,Good,0
209011197,Greensborough,225,Jagajaga,1,Good,Good,0
209011198,Heidelberg - Rosanna,225,Jagajaga,1,Good,Good,0
209011199,Heidelberg West,225,Jagajaga,1,Good,Good,0
209011200,Ivanhoe,225,Jagajaga,1,Good,Good,0
209011201,Ivanhoe East - Eaglemont,225,Jagajaga,1,Good,Good,0
209011202,Montmorency - Briar Hill,225,Jagajaga,1,Good,Good,0
209011203,Viewbank - Yallambie,225,Jagajaga,1,Good,Good,0
209011204,Watsonia,225,Jagajaga,1,Good,Good,0
209021205,Kingsbury,208,Cooper,1,Good,Good,0
209021428,Preston - East,208,Cooper,1,Good,Good,0
209021429,Preston - West,208,Cooper,1,Good,Good,0
209021523,Reservoir - North East,208,Cooper,1,Good,Good,0
209021524,Reservoir - North West,208,Cooper,1,Good,Good,0
209021525,Reservoir - South East,208,Cooper,1,Good,Good,0
209021526,Reservoir - South West,208,Cooper,1,Good,Good,0
209031209,Eltham,225,Jagajaga,1,Good,Good,0
209031210,Hurstbridge,232,McEwen,1,Good,Good,0
209031211,Kinglake,223,Indi,1,Good,Good,0
209031212,Panton Hill - St Andrews,232,McEwen,1,Good,Good,0
209031213,Plenty - Yarrambat,225,Jagajaga,0.5586156,Good,Good,0
209031213,Plenty - Yarrambat,232,McEwen,0.4413844,Good,Good,0
209031214,Research - North Warrandyte,225,Jagajaga,0.5638248,Good,Good,0
209031214,Research - North Warrandyte,234,Menzies,0.4361752,Acceptable,Good,0
209031215,Wattle Glen - Diamond Creek,232,McEwen,1,Good,Good,0
209041216,Bundoora - North,237,Scullin,1,Good,Good,0
209041217,Bundoora - West,237,Scullin,1,Good,Good,0
209041220,Mill Park - North,237,Scullin,1,Good,Good,0
209041221,Mill Park - South,237,Scullin,1,Good,Good,0
209041223,Thomastown,237,Scullin,1,Good,Good,0
209041224,Wallan,232,McEwen,1,Good,Good,0
209041225,Whittlesea,232,McEwen,1,Good,Good,0
209041431,Epping - East,237,Scullin,1,Good,Good,0
209041432,Epping - South,237,Scullin,1,Good,Good,0
209041433,Epping (Vic.) - West,237,Scullin,1,Good,Good,0
209041435,South Morang - North,237,Scullin,1,Good,Good,0
209041436,South Morang - South,237,Scullin,1,Good,Good,0
209041437,Wollert,232,McEwen,0.1918666,Good,Good,0
209041437,Wollert,237,Scullin,0.8081334,Good,Good,0
209041527,Doreen - North,232,McEwen,1,Good,Good,0
209041528,Doreen - South,232,McEwen,1,Good,Good,0
209041529,Lalor - East,237,Scullin,1,Good,Good,0
209041530,Lalor - West,237,Scullin,1,Good,Good,0
209041531,Mernda - North,232,McEwen,1,Good,Good,0
209041532,Mernda - South,232,McEwen,0.4574797,Good,Good,0
209041532,Mernda - South,237,Scullin,0.5425203,Good,Good,0
210011226,Airport West,231,Maribyrnong,1,Good,Good,0
210011227,Essendon Airport,231,Maribyrnong,1,Good,Good,0
210011228,Keilor,218,Gorton,0.6820655,Good,Good,0
210011228,Keilor,231,Maribyrnong,0.3179345,Good,Good,0
210011230,Niddrie - Essendon West,231,Maribyrnong,1,Good,Good,0
210011231,Strathmore,231,Maribyrnong,1,Good,Good,0
210011533,Avondale Heights,231,Maribyrnong,1,Good,Good,0
210011534,Keilor East,231,Maribyrnong,1,Good,Good,0
210021232,Gisborne,232,McEwen,1,Good,Good,0
210021233,Macedon,232,McEwen,1,Good,Good,0
210021234,Riddells Creek,232,McEwen,1,Good,Good,0
210021235,Romsey,203,Bendigo,0.0133031,Good,Good,0
210021235,Romsey,232,McEwen,0.9866969,Good,Good,0
210031236,Coburg North,208,Cooper,0.4601751,Good,Good,0
210031236,Coburg North,239,Wills,0.5398249,Good,Good,0
210031237,Fawkner,239,Wills,1,Good,Good,0
210031439,Gowanbrae,231,Maribyrnong,0.9999968,Good,Good,0
210031439,Gowanbrae,239,Wills,3.20E-06,Good,Good,1
210031440,Hadfield,239,Wills,1,Good,Good,0
210031535,Glenroy - East,239,Wills,1,Good,Good,0
210031536,Glenroy - West,239,Wills,1,Good,Good,0
210031537,Oak Park,239,Wills,1,Good,Good,0
210031538,Pascoe Vale,239,Wills,1,Good,Good,0
210041240,Sunbury,219,Hawke,1,Good,Good,0
210041539,Diggers Rest,219,Hawke,1,Good,Good,0
210041540,Sunbury - South,219,Hawke,1,Good,Good,0
210041541,Sunbury - West,219,Hawke,1,Good,Good,0
210051242,Broadmeadows,205,Calwell,1,Good,Good,0
210051243,Campbellfield - Coolaroo,205,Calwell,1,Good,Good,0
210051245,Gladstone Park - Westmeadows,205,Calwell,0.5452393,Good,Good,0
210051245,Gladstone Park - Westmeadows,231,Maribyrnong,0.4547607,Good,Good,0
210051246,Greenvale - Bulla,205,Calwell,0.9696386,Good,Good,0
210051246,Greenvale - Bulla,219,Hawke,0.0303614,Good,Good,0
210051247,Meadow Heights,205,Calwell,1,Good,Good,0
210051248,Melbourne Airport,231,Maribyrnong,1,Good,Good,0
210051250,Tullamarine,231,Maribyrnong,1,Good,Good,0
210051441,Craigieburn - Central,205,Calwell,1,Good,Good,0
210051442,Craigieburn - North,205,Calwell,1,Good,Good,0
210051443,Craigieburn - South,205,Calwell,1,Good,Good,0
210051445,Mickleham - Yuroke,205,Calwell,1,Good,Good,0
210051542,Craigieburn - North West,205,Calwell,1,Good,Good,0
210051543,Craigieburn - West,205,Calwell,1,Good,Good,0
210051544,Roxburgh Park (South) - Somerton,205,Calwell,1,Good,Good,0
210051545,Roxburgh Park - North,205,Calwell,1,Good,Good,0
211011251,Bayswater,201,Aston,1,Good,Good,0
211011254,Knoxfield - Scoresby,201,Aston,1,Good,Good,0
211011255,Lysterfield,201,Aston,0.9937671,Good,Good,0
211011255,Lysterfield,206,Casey,0.0062329,Good,Good,1
211011256,Rowville - Central,201,Aston,1,Good,Good,0
211011257,Rowville - North,201,Aston,1,Good,Good,0
211011258,Rowville - South,201,Aston,1,Good,Good,0
211011259,Wantirna,201,Aston,1,Good,Good,0
211011260,Wantirna South,201,Aston,1,Good,Good,0
211011446,Boronia,201,Aston,1,Good,Good,0
211011447,Ferntree Gully - North,201,Aston,1,Good,Good,0
211011448,Ferntree Gully (South) - Upper Ferntree Gully,201,Aston,1,Good,Good,0
211011449,The Basin,201,Aston,1,Good,Good,0
211021261,Donvale - Park Orchards,234,Menzies,1,Acceptable,Good,0
211021262,Warrandyte - Wonga Park,206,Casey,0.0382924,Good,Good,0
211021262,Warrandyte - Wonga Park,234,Menzies,0.9617076,Acceptable,Good,0
211031263,Bayswater North,211,Deakin,1,Good,Good,0
211031265,Croydon Hills - Warranwood,211,Deakin,1,Good,Good,0
211031266,Ringwood,211,Deakin,1,Good,Good,0
211031267,Ringwood East,211,Deakin,1,Good,Good,0
211031268,Ringwood North,211,Deakin,1,Good,Good,0
211031450,Croydon - East,211,Deakin,1,Good,Good,0
211031451,Croydon - West,211,Deakin,1,Good,Good,0
211031452,Croydon South,211,Deakin,1,Good,Good,0
211041269,Forest Hill,211,Deakin,1,Good,Good,0
211041270,Mitcham (Vic.),211,Deakin,0.5664253,Good,Good,0
211041270,Mitcham (Vic.),234,Menzies,0.4335747,Acceptable,Good,0
211041271,Nunawading,211,Deakin,0.3940224,Good,Good,0
211041271,Nunawading,234,Menzies,0.6059776,Acceptable,Good,0
211041272,Vermont,211,Deakin,1,Good,Good,0
211041273,Vermont South,211,Deakin,1,Good,Good,0
211051274,Belgrave - Selby,206,Casey,1,Good,Good,0
211051275,Chirnside Park,206,Casey,1,Good,Good,0
211051276,Healesville - Yarra Glen,206,Casey,1,Good,Good,0
211051277,Kilsyth,206,Casey,1,Good,Good,0
211051278,Lilydale - Coldstream,206,Casey,1,Good,Good,0
211051279,Monbulk - Silvan,206,Casey,1,Good,Good,0
211051280,Montrose,206,Casey,1,Good,Good,0
211051281,Mooroolbark,206,Casey,1,Good,Good,0
211051282,Mount Dandenong - Olinda,206,Casey,1,Good,Good,0
211051283,Mount Evelyn,206,Casey,1,Good,Good,0
211051284,Upwey - Tecoma,206,Casey,1,Good,Good,0
211051285,Wandin - Seville,206,Casey,1,Good,Good,0
211051286,Yarra Valley,206,Casey,1,Good,Good,0
212011289,Emerald - Cockatoo,206,Casey,0.0819377,Good,Good,0
212011289,Emerald - Cockatoo,227,La Trobe,0.9180623,Good,Good,0
212011546,Beaconsfield - Officer,227,La Trobe,1,Good,Good,0
212011547,Bunyip - Garfield,227,La Trobe,1,Good,Good,0
212011548,Koo Wee Rup,227,La Trobe,1,Good,Good,0
212011549,Pakenham - North East,227,La Trobe,1,Good,Good,0
212011550,Pakenham - North West,227,La Trobe,1,Good,Good,0
212011551,Pakenham - South East,227,La Trobe,1,Good,Good,0
212011552,Pakenham - South West,227,La Trobe,1,Good,Good,0
212021293,Berwick - North,204,Bruce,0.6124308,Good,Good,0
212021293,Berwick - North,227,La Trobe,0.3875692,Good,Good,0
212021295,Doveton,204,Bruce,1,Good,Good,0
212021297,Hallam,204,Bruce,1,Good,Good,0
212021299,Narre Warren North,204,Bruce,0.9187091,Good,Good,0
212021299,Narre Warren North,227,La Trobe,0.0812909,Good,Good,0
212021453,Endeavour Hills - North,204,Bruce,1,Good,Good,0
212021454,Endeavour Hills - South,204,Bruce,1,Good,Good,0
212021455,Narre Warren - North East,204,Bruce,1,Good,Good,0
212021456,Narre Warren - South West,204,Bruce,1,Good,Good,0
212021553,Berwick - South East,227,La Trobe,1,Good,Good,0
212021554,Berwick - South West,204,Bruce,1,Good,Good,0
212031300,Cranbourne,221,Holt,1,Good,Good,0
212031303,Cranbourne South,221,Holt,1,Good,Good,0
212031304,Cranbourne West,221,Holt,1,Good,Good,0
212031306,Lynbrook - Lyndhurst,221,Holt,1,Good,Good,0
212031308,Pearcedale - Tooradin,221,Holt,1,Good,Good,0
212031457,Narre Warren South - East,204,Bruce,1,Good,Good,0
212031458,Narre Warren South - West,204,Bruce,0.1332934,Good,Good,0
212031458,Narre Warren South - West,221,Holt,0.8667066,Good,Good,0
212031555,Clyde North - North,227,La Trobe,1,Good,Good,0
212031556,Clyde North - South,227,La Trobe,1,Good,Good,0
212031557,Cranbourne East - North,221,Holt,1,Good,Good,0
212031558,Cranbourne East - South,221,Holt,1,Good,Good,0
212031559,Cranbourne North - East,221,Holt,1,Good,Good,0
212031560,Cranbourne North - West,221,Holt,1,Good,Good,0
212031561,Hampton Park - East,221,Holt,1,Good,Good,0
212031562,Hampton Park - West,221,Holt,1,Good,Good,0
212041309,Clarinda - Oakleigh South,222,Hotham,1,Good,Good,0
212041310,Clayton South,222,Hotham,1,Good,Good,0
212041312,Dandenong North,204,Bruce,1,Good,Good,0
212041313,Dingley Village,224,Isaacs,1,Good,Good,0
212041316,Noble Park North,204,Bruce,0.6822305,Good,Good,0
212041316,Noble Park North,222,Hotham,0.3177695,Good,Good,0
212041317,Springvale,222,Hotham,1,Good,Good,0
212041318,Springvale South,222,Hotham,1,Good,Good,0
212041459,Noble Park - East,204,Bruce,0.0161654,Good,Good,0
212041459,Noble Park - East,222,Hotham,0.9838338,Good,Good,0
212041459,Noble Park - East,224,Isaacs,8.00E-07,Good,Good,1
212041460,Noble Park - West,222,Hotham,1,Good,Good,0
212041563,Dandenong - North,204,Bruce,1,Good,Good,0
212041564,Dandenong - South,224,Isaacs,1,Good,Good,0
