LOCALITY_PID,LOCALITY_NAME,SA3_CODE_2021,SA3_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
VIC2455,TAROON,21703,Colac - Corangamite,1,Good,Good,0
VIC2456,TARRA VALLEY,20505,Wellington,1,Good,Good,0
VIC2457,TARRANYURK,21501,Grampians,1,Good,Good,0
VIC2458,TARRAVILLE,20505,Wellington,1,Good,Good,0
VIC2459,TARRAWARRA,21105,Yarra Ranges,1,Good,Good,0
VIC246,BIRDWOODTON,21502,Mildura,1,Good,Good,0
VIC2460,TARRAWINGEE,20402,Wangaratta - Benalla,1,Good,Good,0
VIC2461,TARRAYOUKYAN,21501,Grampians,0.0935838,Good,Good,0
VIC2461,TARRAYOUKYAN,21701,Glenelg - Southern Grampians,0.9064162,Good,Good,0
VIC2462,TARRENGOWER,20202,Heathcote - Castlemaine - Kyneton,1,Good,Good,0
VIC2463,TARRENLEA,21701,Glenelg - Southern Grampians,1,Good,Good,0
VIC2464,TARRINGTON,21701,Glenelg - Southern Grampians,1,Good,Good,0
VIC2465,TARRONE,21704,Warrnambool,1,Good,Good,0
VIC2466,TARWIN,20503,Gippsland - South West,1,Good,Good,0
VIC2467,TARWIN LOWER,20503,Gippsland - South West,1,Good,Good,0
VIC2468,TATONG,20402,Wangaratta - Benalla,1,Good,Good,0
VIC2469,TATURA,21603,Shepparton,1,Good,Good,0
VIC247,BIRREGURRA,20301,Barwon - West,0.0307446,Good,Good,0
VIC247,BIRREGURRA,21703,Colac - Corangamite,0.9692554,Good,Good,0
VIC2470,TATURA EAST,21603,Shepparton,1,Good,Good,0
VIC2471,TATYOON,21501,Grampians,1,Good,Good,0
VIC2472,TAWONGA,20403,Wodonga - Alpine,1,Good,Good,0
VIC2473,TAWONGA SOUTH,20403,Wodonga - Alpine,1,Good,Good,0
VIC2474,TAYLOR BAY,20401,Upper Goulburn Valley,1,Good,Good,0
VIC2475,TAYLORS HILL,21304,Melton - Bacchus Marsh,1,Good,Good,0
VIC2476,TAYLORS LAKES,21001,Keilor,0.0028939,Good,Good,1
VIC2476,TAYLORS LAKES,21301,Brimbank,0.9971061,Good,Good,0
VIC2477,TEAL POINT,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2478,TECOMA,21105,Yarra Ranges,1,Good,Good,0
VIC2479,TEDDYWADDY,21503,Murray River - Swan Hill,1,Good,Good,0
VIC248,BITTERN,21402,Mornington Peninsula,1,Good,Good,0
VIC2480,TEDDYWADDY WEST,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2481,TEESDALE,20301,Barwon - West,1,Good,Good,0
VIC2482,TELANGATUK EAST,21501,Grampians,1,Good,Good,0
VIC2483,TELFORD,21602,Moira,1,Good,Good,0
VIC2484,TELOPEA DOWNS,21501,Grampians,1,Good,Good,0
VIC2485,TEMPLESTOWE,20702,Manningham - West,1,Good,Good,0
VIC2486,TEMPLESTOWE LOWER,20702,Manningham - West,1,Good,Good,0
VIC2487,TEMPY,21501,Grampians,0.6497918,Good,Good,0
VIC2487,TEMPY,21502,Mildura,0.3502082,Good,Good,0
VIC2488,TENBY POINT,20503,Gippsland - South West,1,Good,Good,0
VIC2489,TENNYSON,21601,Campaspe,1,Good,Good,0
VIC249,BLACK HILL,20101,Ballarat,1,Good,Good,0
VIC2490,TERANG,21703,Colac - Corangamite,1,Good,Good,0
VIC2491,TERIP TERIP,20401,Upper Goulburn Valley,1,Good,Good,0
VIC2492,TERRAPPEE,20203,Loddon - Elmore,0.999541,Good,Good,0
VIC2492,TERRAPPEE,21503,Murray River - Swan Hill,0.000459,Good,Good,1
VIC2493,TERRICK TERRICK,20203,Loddon - Elmore,1,Good,Good,0
VIC2494,TERRICK TERRICK EAST,21601,Campaspe,1,Good,Good,0
VIC2495,TESBURY,21703,Colac - Corangamite,1,Good,Good,0
VIC2496,TETOORA ROAD,20501,Baw Baw,1,Good,Good,0
VIC2497,THALIA,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2498,THALLOO,20501,Baw Baw,1,Good,Good,0
VIC2499,THE BASIN,21101,Knox,1,Good,Good,0
VIC25,ALLAMBEE SOUTH,20503,Gippsland - South West,1,Good,Good,0
VIC250,BLACK RANGE,21501,Grampians,1,Good,Good,0
VIC2500,THE COVE,21704,Warrnambool,1,Good,Good,0
VIC2501,THE GURDIES,20503,Gippsland - South West,1,Good,Good,0
VIC2502,THE HEART,20505,Wellington,1,Good,Good,0
VIC2503,THE HONEYSUCKLES,20505,Wellington,1,Good,Good,0
VIC2504,THE PATCH,21105,Yarra Ranges,1,Good,Good,0
VIC2505,THE SISTERS,21704,Warrnambool,1,Good,Good,0
VIC2506,THOLOGOLONG,20403,Wodonga - Alpine,1,Good,Good,0
VIC2507,THOMASTOWN,20904,Whittlesea - Wallan,1,Good,Good,0
VIC251,BLACK ROCK,20801,Bayside,1,Good,Good,0
VIC2510,THOONA,20402,Wangaratta - Benalla,1,Good,Good,0
VIC2511,THORNBURY,20602,Darebin - South,1,Good,Good,0
VIC2512,THORNTON,20401,Upper Goulburn Valley,1,Good,Good,0
VIC2513,THORPDALE,20501,Baw Baw,0.9943616,Good,Good,0
VIC2513,THORPDALE,20503,Gippsland - South West,0.0056384,Good,Good,1
VIC2514,THORPDALE SOUTH,20501,Baw Baw,1,Good,Good,0
VIC2515,THOWGLA VALLEY,20403,Wodonga - Alpine,1,Good,Good,0
VIC2516,THREE BRIDGES,21105,Yarra Ranges,1,Good,Good,0
VIC2517,TIDAL RIVER,20503,Gippsland - South West,1,Good,Good,0
VIC2518,TIMBARRA,20502,Gippsland - East,1,Good,Good,0
VIC2519,TIMBOON,21703,Colac - Corangamite,1,Good,Good,0
VIC252,BLACKBURN,20703,Whitehorse - West,1,Good,Good,0
VIC2520,TIMBOON WEST,21703,Colac - Corangamite,1,Good,Good,0
VIC2521,TIMMERING,21601,Campaspe,1,Good,Good,0
VIC2522,TIMOR,20103,Maryborough - Pyrenees,1,Good,Good,0
VIC2523,TIMOR WEST,20103,Maryborough - Pyrenees,1,Good,Good,0
VIC2524,TINAMBA,20505,Wellington,1,Good,Good,0
VIC2525,TINAMBA WEST,20505,Wellington,1,Good,Good,0
VIC2526,TINTALDRA,20403,Wodonga - Alpine,1,Good,Good,0
VIC2528,TOL TOL,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2529,TOLMIE,20401,Upper Goulburn Valley,0.9188195,Good,Good,0
VIC2529,TOLMIE,20402,Wangaratta - Benalla,0.0811805,Good,Good,0
VIC253,BLACKBURN NORTH,20703,Whitehorse - West,1,Good,Good,0
VIC2530,TOM GROGGIN,11302,Tumut - Tumbarumba,0.0025153,Good,Good,1
VIC2530,TOM GROGGIN,20403,Wodonga - Alpine,0.9957092,Good,Good,0
VIC2530,TOM GROGGIN,20502,Gippsland - East,0.0017755,Good,Good,1
VIC2531,TONGALA,21601,Campaspe,1,Good,Good,0
VIC2532,TONGHI CREEK,20502,Gippsland - East,1,Good,Good,0
VIC2533,TONGIO,20502,Gippsland - East,1,Good,Good,0
VIC2534,TONIMBUK,21201,Cardinia,1,Good,Good,0
VIC2535,TOOAN,21501,Grampians,1,Good,Good,0
VIC2536,TOOBORAC,20401,Upper Goulburn Valley,1,Good,Good,0
VIC2537,TOOLAMBA,21603,Shepparton,1,Good,Good,0
VIC2538,TOOLAMBA WEST,21603,Shepparton,1,Good,Good,0
VIC2539,TOOLANGI,20903,Nillumbik - Kinglake,0.8659366,Good,Good,0
VIC2539,TOOLANGI,21105,Yarra Ranges,0.1340634,Good,Good,0
VIC254,BLACKBURN SOUTH,20703,Whitehorse - West,0.9997407,Good,Good,0
VIC254,BLACKBURN SOUTH,21104,Whitehorse - East,0.0002593,Good,Good,1
VIC2540,TOOLERN VALE,21002,Macedon Ranges,0.0093594,Good,Good,1
VIC2540,TOOLERN VALE,21004,Sunbury,0.0037988,Good,Good,1
VIC2540,TOOLERN VALE,21304,Melton - Bacchus Marsh,0.9868419,Good,Good,0
VIC2541,TOOLLEEN,20202,Heathcote - Castlemaine - Kyneton,0.2965584,Good,Good,0
VIC2541,TOOLLEEN,21601,Campaspe,0.7034416,Good,Good,0
VIC2542,TOOLOME,20505,Wellington,1,Good,Good,0
VIC2543,TOOLONDO,21501,Grampians,1,Good,Good,0
VIC2544,TOOLONG,21704,Warrnambool,1,Good,Good,0
VIC2545,TOOMBON,20501,Baw Baw,1,Good,Good,0
VIC2546,TOONGABBIE,20504,Latrobe Valley,0.9159765,Good,Good,0
VIC2546,TOONGABBIE,20505,Wellington,0.0840235,Good,Good,0
VIC2547,TOORA,20503,Gippsland - South West,1,Good,Good,0
VIC2548,TOORA NORTH,20503,Gippsland - South West,0.9999069,Good,Good,0
VIC2548,TOORA NORTH,20505,Wellington,9.31E-05,Good,Good,1
VIC2549,TOORADIN,21201,Cardinia,0.0121994,Good,Good,0
VIC2549,TOORADIN,21203,Casey - South,0.9878006,Good,Good,0
VIC255,BLACKHEATH,21501,Grampians,1,Good,Good,0
VIC2550,TOORAK,20606,Stonnington - West,0.9994486,Good,Good,0
VIC2550,TOORAK,20804,Stonnington - East,0.0005514,Acceptable,Good,1
VIC2551,TOORLOO ARM,20502,Gippsland - East,1,Good,Good,0
VIC2552,TOORONGO,20401,Upper Goulburn Valley,0.3333333,Good,Good,0
VIC2552,TOORONGO,20501,Baw Baw,0.6666667,Good,Good,0
VIC2553,TOOTGAROOK,21402,Mornington Peninsula,1,Good,Good,0
VIC2554,TORQUAY,20303,Surf Coast - Bellarine Peninsula,1,Good,Good,0
VIC2555,TORRITA,21502,Mildura,1,Good,Good,0
VIC2556,TORRUMBARRY,21601,Campaspe,1,Good,Good,0
VIC2557,TORWOOD,20501,Baw Baw,1,Good,Good,0
VIC2558,TOSTAREE,20502,Gippsland - East,1,Good,Good,0
VIC2559,TOTTENHAM,21303,Maribyrnong,1,Good,Good,0
VIC256,BLACKWARRY,20505,Wellington,1,Good,Good,0
VIC2560,TOTTINGTON,21501,Grampians,1,Good,Good,0
VIC2561,TOURELLO,20102,Creswick - Daylesford - Ballan,1,Good,Good,0
VIC2562,TOWAN,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2563,TOWANINNY,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2564,TOWANINNY SOUTH,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2565,TOWER HILL,21704,Warrnambool,1,Good,Good,0
VIC2566,TOWONG,20403,Wodonga - Alpine,1,Good,Good,0
VIC2567,TOWONG UPPER,20403,Wodonga - Alpine,1,Good,Good,0
VIC2568,TRAFALGAR,20501,Baw Baw,1,Good,Good,0
VIC2569,TRAFALGAR EAST,20501,Baw Baw,1,Good,Good,0
VIC257,BLACKWOOD,20102,Creswick - Daylesford - Ballan,1,Good,Good,0
VIC2570,TRAFALGAR SOUTH,20501,Baw Baw,1,Good,Good,0
VIC2571,TRAGOWEL,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2572,TRARALGON,20504,Latrobe Valley,1,Good,Good,0
VIC2573,TRARALGON EAST,20504,Latrobe Valley,1,Good,Good,0
VIC2574,TRARALGON SOUTH,20504,Latrobe Valley,1,Good,Good,0
VIC2575,TRAVANCORE,20603,Essendon,1,Good,Good,0
VIC2576,TRAWALLA,20103,Maryborough - Pyrenees,1,Good,Good,0
VIC2577,TRAWOOL,20401,Upper Goulburn Valley,1,Good,Good,0
VIC2578,TRAYNORS LAGOON,21501,Grampians,1,Good,Good,0
VIC2579,TREMONT,21105,Yarra Ranges,1,Good,Good,0
VIC258,BLAIRGOWRIE,21402,Mornington Peninsula,1,Good,Good,0
VIC2580,TRENTHAM,20102,Creswick - Daylesford - Ballan,1,Good,Good,0
VIC2581,TRENTHAM EAST,20102,Creswick - Daylesford - Ballan,0.4096825,Good,Good,0
VIC2581,TRENTHAM EAST,20202,Heathcote - Castlemaine - Kyneton,0.5903175,Good,Good,0
VIC2582,TRESCO,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2583,TRESCO WEST,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2584,TRIDA,20503,Gippsland - South West,1,Good,Good,0
VIC2585,TRUGANINA,21304,Melton - Bacchus Marsh,0.0320082,Good,Good,0
VIC2585,TRUGANINA,21305,Wyndham,0.9679918,Good,Good,0
VIC2586,TUERONG,21402,Mornington Peninsula,1,Good,Good,0
VIC2587,TULKARA,21501,Grampians,1,Good,Good,0
VIC2588,TULLAMARINE,21001,Keilor,0.0013784,Good,Good,1
VIC2588,TULLAMARINE,21003,Moreland - North,0.0210377,Good,Good,0
VIC2588,TULLAMARINE,21005,Tullamarine - Broadmeadows,0.9775838,Good,Good,0
VIC2589,TUNGAMAH,21602,Moira,1,Good,Good,0
VIC259,BLAKEVILLE,20102,Creswick - Daylesford - Ballan,1,Good,Good,0
VIC2590,TUROAR,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2591,TURRIFF,21501,Grampians,1,Good,Good,0
VIC2592,TURRIFF EAST,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2593,TURTONS CREEK,20503,Gippsland - South West,1,Good,Good,0
VIC2594,TUTYE,21502,Mildura,1,Good,Good,0
VIC2595,TYAAK,20401,Upper Goulburn Valley,1,Good,Good,0
VIC2596,TYABB,21402,Mornington Peninsula,1,Good,Good,0
VIC2597,TYENNA,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2598,TYERS,20504,Latrobe Valley,1,Good,Good,0
VIC2599,TYLDEN,20102,Creswick - Daylesford - Ballan,0.0387993,Good,Good,0
VIC2599,TYLDEN,20202,Heathcote - Castlemaine - Kyneton,0.9612007,Good,Good,0
VIC26,ALLANS FLAT,20403,Wodonga - Alpine,1,Good,Good,0
VIC260,BLAMPIED,20102,Creswick - Daylesford - Ballan,1,Good,Good,0
VIC2600,TYLDEN SOUTH,20102,Creswick - Daylesford - Ballan,1,Good,Good,0
VIC2601,TYNONG,21201,Cardinia,1,Good,Good,0
VIC2602,TYNONG NORTH,21201,Cardinia,1,Good,Good,0
VIC2603,TYNTYNDER,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2604,TYNTYNDER SOUTH,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2605,TYRENDARRA,21701,Glenelg - Southern Grampians,1,Good,Good,0
VIC2606,TYRENDARRA EAST,21704,Warrnambool,1,Good,Good,0
VIC2607,TYRRELL,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2608,TYRRELL DOWNS,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2609,ULLINA,20102,Creswick - Daylesford - Ballan,1,Good,Good,0
VIC261,BLIND BIGHT,21203,Casey - South,1,Good,Good,0
VIC2610,ULLSWATER,21501,Grampians,1,Good,Good,0
VIC2611,ULTIMA,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2612,ULTIMA EAST,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2613,ULUPNA,10903,Upper Murray exc. Albury,1.10E-06,Good,Good,1
VIC2613,ULUPNA,21602,Moira,0.9999989,Good,Good,0
VIC2614,UNDERA,21603,Shepparton,1,Good,Good,0
VIC2615,UNDERBOOL,21502,Mildura,1,Good,Good,0
VIC2616,UPOTIPOTPON,20401,Upper Goulburn Valley,1,Good,Good,0
VIC2617,UPPER FERNTREE GULLY,21101,Knox,0.7404662,Good,Good,0
VIC2617,UPPER FERNTREE GULLY,21105,Yarra Ranges,0.2595338,Good,Good,0
VIC2618,UPPER GUNDOWRING,20403,Wodonga - Alpine,1,Good,Good,0
VIC2619,UPPER LURG,20402,Wangaratta - Benalla,1,Good,Good,0
VIC262,BLOWHARD,20102,Creswick - Daylesford - Ballan,1,Good,Good,0
VIC2620,UPPER PLENTY,20904,Whittlesea - Wallan,1,Good,Good,0
VIC2621,UPPER RYANS CREEK,20402,Wangaratta - Benalla,1,Good,Good,0
VIC2622,UPTON HILL,20401,Upper Goulburn Valley,1,Good,Good,0
VIC2623,UPWEY,21105,Yarra Ranges,1,Good,Good,0
VIC2624,VALENCIA CREEK,20505,Wellington,1,Good,Good,0
VIC2625,VASEY,21701,Glenelg - Southern Grampians,1,Good,Good,0
VIC2626,VAUGHAN,20202,Heathcote - Castlemaine - Kyneton,1,Good,Good,0
VIC2627,VECTIS,21501,Grampians,1,Good,Good,0
VIC2628,VENTNOR,20503,Gippsland - South West,1,Good,Good,0
VIC2629,VENUS BAY,20503,Gippsland - South West,1,Good,Good,0
VIC263,BO PEEP,20103,Maryborough - Pyrenees,1,Good,Good,0
VIC2630,VERMONT,21104,Whitehorse - East,1,Good,Good,0
VIC2631,VERMONT SOUTH,21104,Whitehorse - East,1,Good,Good,0
VIC2632,VERVALE,21201,Cardinia,1,Good,Good,0
VIC2633,VESPER,20501,Baw Baw,1,Good,Good,0
VIC2634,VICTORIA POINT,21701,Glenelg - Southern Grampians,1,Good,Good,0
VIC2635,VICTORIA VALLEY,21701,Glenelg - Southern Grampians,1,Good,Good,0
VIC2636,VIEWBANK,20901,Banyule,1,Acceptable,Good,0
VIC2637,VINIFERA,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2638,VIOLET TOWN,20401,Upper Goulburn Valley,0.9999677,Good,Good,0
VIC2638,VIOLET TOWN,21603,Shepparton,3.23E-05,Good,Good,1
VIC2639,VITE VITE,21703,Colac - Corangamite,1,Good,Good,0
VIC264,BOBINAWARRAH,20402,Wangaratta - Benalla,1,Good,Good,0
VIC2640,VITE VITE NORTH,21703,Colac - Corangamite,1,Good,Good,0
VIC2641,W TREE,20502,Gippsland - East,1,Good,Good,0
VIC2642,WAAIA,21602,Moira,1,Good,Good,0
VIC2643,WAANYARRA,20203,Loddon - Elmore,1,Good,Good,0
VIC2644,WAARRE,21703,Colac - Corangamite,1,Good,Good,0
VIC2645,WABONGA,20402,Wangaratta - Benalla,1,Good,Good,0
VIC2646,WAGGARANDALL,21602,Moira,1,Good,Good,0
VIC2647,WAHGUNYAH,20402,Wangaratta - Benalla,1,Good,Good,0
VIC2648,WAHRING,20401,Upper Goulburn Valley,1,Good,Good,0
VIC2649,WAIL,21501,Grampians,1,Good,Good,0
VIC265,BOCHARA,21701,Glenelg - Southern Grampians,1,Good,Good,0
VIC2650,WAIREWA,20502,Gippsland - East,1,Good,Good,0
VIC2651,WAITCHIE,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2652,WAL WAL,21501,Grampians,1,Good,Good,0
VIC2653,WALDARA,20402,Wangaratta - Benalla,1,Good,Good,0
VIC2654,WALHALLA,20501,Baw Baw,0.9997144,Good,Good,0
VIC2654,WALHALLA,20505,Wellington,0.0002856,Good,Good,1
VIC2655,WALHALLA EAST,20505,Wellington,1,Good,Good,0
VIC2656,WALKERVILLE,20503,Gippsland - South West,1,Good,Good,0
VIC2657,WALKERVILLE SOUTH,20503,Gippsland - South West,1,Good,Good,0
VIC2658,WALLACE,20102,Creswick - Daylesford - Ballan,1,Good,Good,0
VIC2659,WALLACEDALE,21701,Glenelg - Southern Grampians,1,Good,Good,0
VIC266,BOGONG,20403,Wodonga - Alpine,0.9983382,Good,Good,0
VIC266,BOGONG,20502,Gippsland - East,0.0016618,Good,Good,1
VIC2660,WALLAGARAUGH,20502,Gippsland - East,1,Good,Good,0
VIC2661,WALLALOO,21501,Grampians,1,Good,Good,0
VIC2662,WALLALOO EAST,21501,Grampians,1,Good,Good,0
VIC2663,WALLAN,20904,Whittlesea - Wallan,0.9998372,Good,Good,0
VIC2663,WALLAN,21002,Macedon Ranges,0.0001628,Good,Good,1
VIC2664,WALLINDUC,20103,Maryborough - Pyrenees,1,Good,Good,0
VIC2665,WALLINGTON,20302,Geelong,0.0019509,Good,Good,1
VIC2665,WALLINGTON,20303,Surf Coast - Bellarine Peninsula,0.9980491,Good,Good,0
VIC2666,WALLUP,21501,Grampians,1,Good,Good,0
VIC2667,WALMER,20202,Heathcote - Castlemaine - Kyneton,1,Good,Good,0
VIC2668,WALPA,20502,Gippsland - East,1,Good,Good,0
VIC2669,WALPEUP,21502,Mildura,1,Good,Good,0
VIC267,BOHO,20401,Upper Goulburn Valley,1,Good,Good,0
VIC2670,WALWA,20403,Wodonga - Alpine,1,Good,Good,0
VIC2671,WANALTA,21601,Campaspe,1,Good,Good,0
VIC2672,WANDANA HEIGHTS,20302,Geelong,1,Good,Good,0
VIC2673,WANDELLA,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2674,WANDILIGONG,20403,Wodonga - Alpine,1,Good,Good,0
VIC2675,WANDIN EAST,21105,Yarra Ranges,1,Good,Good,0
VIC2676,WANDIN NORTH,21105,Yarra Ranges,1,Good,Good,0
VIC2677,WANDO BRIDGE,21701,Glenelg - Southern Grampians,1,Good,Good,0
VIC2678,WANDO VALE,21701,Glenelg - Southern Grampians,1,Good,Good,0
VIC2679,WANDONG,20904,Whittlesea - Wallan,1,Good,Good,0
VIC268,BOHO SOUTH,20401,Upper Goulburn Valley,0.9998948,Good,Good,0
VIC268,BOHO SOUTH,20402,Wangaratta - Benalla,0.0001052,Good,Good,1
VIC2680,WANDOWN,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2681,WANGANDARY,20402,Wangaratta - Benalla,1,Good,Good,0
VIC2682,WANGARABELL,20502,Gippsland - East,1,Good,Good,0
VIC2683,WANGARATTA,20402,Wangaratta - Benalla,1,Good,Good,0
VIC2684,WANGARATTA SOUTH,20402,Wangaratta - Benalla,1,Good,Good,0
VIC2685,WANGIE,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2686,WANGOOM,21704,Warrnambool,1,Good,Good,0
VIC2687,WANNON,21701,Glenelg - Southern Grampians,1,Good,Good,0
VIC2688,WANTIRNA,21101,Knox,1,Good,Good,0
VIC2689,WANTIRNA SOUTH,21101,Knox,1,Good,Good,0
VIC269,BOIGBEAT,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2690,WARANGA,21603,Shepparton,1,Good,Good,0
VIC2691,WARANGA SHORES,21601,Campaspe,1,Good,Good,0
VIC2692,WARATAH BAY,20503,Gippsland - South West,1,Good,Good,0
VIC2693,WARBURTON,21105,Yarra Ranges,1,Good,Good,0
VIC2694,WAREEK,20103,Maryborough - Pyrenees,1,Good,Good,0
VIC2695,WARGAN,21502,Mildura,1,Good,Good,0
VIC2696,WARMUR,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2697,WARNCOORT,21703,Colac - Corangamite,1,Good,Good,0
VIC2698,WARNE,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2699,WARNEET,21203,Casey - South,1,Good,Good,0
VIC27,ALLANSFORD,21704,Warrnambool,1,Good,Good,0
VIC270,BOINKA,21502,Mildura,1,Good,Good,0
VIC2700,WARRABKOOK,21704,Warrnambool,1,Good,Good,0
VIC2701,WARRACKNABEAL,21501,Grampians,1,Good,Good,0
VIC2702,WARRAGUL,20501,Baw Baw,1,Good,Good,0
VIC2703,WARRAGUL SOUTH,20501,Baw Baw,1,Good,Good,0
VIC2704,WARRAGUL WEST,20501,Baw Baw,1,Good,Good,0
VIC2705,WARRAK,21501,Grampians,1,Good,Good,0
VIC2706,WARRANDYTE,21102,Manningham - East,1,Good,Good,0
VIC2707,WARRANDYTE SOUTH,21102,Manningham - East,1,Good,Good,0
VIC2708,WARRANWOOD,21103,Maroondah,1,Good,Good,0
VIC2709,WARRAYURE,21701,Glenelg - Southern Grampians,1,Good,Good,0
VIC271,BOISDALE,20505,Wellington,1,Good,Good,0
VIC2710,WARRENBAYNE,20402,Wangaratta - Benalla,1,Good,Good,0
VIC2711,WARRENHEIP,20101,Ballarat,0.9858847,Good,Good,0
VIC2711,WARRENHEIP,20102,Creswick - Daylesford - Ballan,0.0141153,Good,Good,0
VIC2712,WARRENMANG,20103,Maryborough - Pyrenees,1,Good,Good,0
VIC2713,WARRION,21703,Colac - Corangamite,1,Good,Good,0
VIC2714,WARRNAMBOOL,21704,Warrnambool,1,Good,Good,0
VIC2715,WARROCK,21701,Glenelg - Southern Grampians,1,Good,Good,0
VIC2716,WARRONG,21704,Warrnambool,1,Good,Good,0
VIC2717,WARTOOK,21501,Grampians,1,Good,Good,0
VIC2718,WATCHEM,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2719,WATCHEM WEST,21501,Grampians,0.3928686,Good,Good,0
VIC2719,WATCHEM WEST,21503,Murray River - Swan Hill,0.6071314,Good,Good,0
VIC272,BOLANGUM,21501,Grampians,1,Good,Good,0
VIC2720,WATCHUPGA,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2721,WATERFORD PARK,20904,Whittlesea - Wallan,1,Good,Good,0
VIC2722,WATERHOLES,20502,Gippsland - East,1,Good,Good,0
VIC2723,WATERLOO,20103,Maryborough - Pyrenees,1,Good,Good,0
VIC2724,WATERWAYS,20803,Kingston,1,Good,Good,0
VIC2725,WATSONIA,20901,Banyule,1,Acceptable,Good,0
VIC2726,WATSONIA NORTH,20901,Banyule,1,Acceptable,Good,0
VIC2727,WATSONS CREEK,20903,Nillumbik - Kinglake,1,Good,Good,0
VIC2728,WATTLE BANK,20503,Gippsland - South West,1,Good,Good,0
VIC2729,WATTLE CREEK,20103,Maryborough - Pyrenees,0.9976611,Good,Good,0
VIC2729,WATTLE CREEK,21501,Grampians,0.0023389,Good,Good,1
VIC273,BOLINDA,21002,Macedon Ranges,1,Good,Good,0
VIC2730,WATTLE FLAT,20102,Creswick - Daylesford - Ballan,1,Good,Good,0
VIC2731,WATTLE GLEN,20903,Nillumbik - Kinglake,1,Good,Good,0
VIC2732,WATTLE HILL,21703,Colac - Corangamite,1,Good,Good,0
VIC2733,WAUBRA,20103,Maryborough - Pyrenees,1,Good,Good,0
VIC2734,WAURN PONDS,20302,Geelong,1,Good,Good,0
VIC2735,WAYGARA,20502,Gippsland - East,1,Good,Good,0
VIC2736,WEATHERBOARD,20102,Creswick - Daylesford - Ballan,1,Good,Good,0
VIC2737,WEDDERBURN,20203,Loddon - Elmore,1,Good,Good,0
VIC2738,WEDDERBURN JUNCTION,20203,Loddon - Elmore,1,Good,Good,0
VIC2739,WEE WEE RUP,21503,Murray River - Swan Hill,1,Good,Good,0
VIC274,BOLTON,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2740,WEEAPROINAH,21703,Colac - Corangamite,1,Good,Good,0
VIC2741,WEERING,21703,Colac - Corangamite,1,Good,Good,0
VIC2742,WEERITE,21703,Colac - Corangamite,1,Good,Good,0
VIC2743,WEHLA,20203,Loddon - Elmore,1,Good,Good,0
VIC2744,WELLSFORD,20201,Bendigo,0.0145612,Good,Good,0
VIC2744,WELLSFORD,20203,Loddon - Elmore,0.9854388,Good,Good,0
VIC2745,WELSHMANS REEF,20202,Heathcote - Castlemaine - Kyneton,1,Good,Good,0
VIC2746,WELSHPOOL,20503,Gippsland - South West,1,Good,Good,0
VIC2747,WEMEN,21503,Murray River - Swan Hill,1,Good,Good,0
VIC2748,WENDOUREE,20101,Ballarat,1,Good,Good,0
VIC2749,WENSLEYDALE,20303,Surf Coast - Bellarine Peninsula,1,Good,Good,0
VIC275,BOLWARRA,21701,Glenelg - Southern Grampians,1,Good,Good,0
VIC2750,WENTWORTH,20502,Gippsland - East,1,Good,Good,0
VIC2751,WERNETH,20103,Maryborough - Pyrenees,0.6307858,Good,Good,0
VIC2751,WERNETH,21703,Colac - Corangamite,0.3692142,Good,Good,0
VIC2752,WERONA,20102,Creswick - Daylesford - Ballan,0.205483,Good,Good,0
VIC2752,WERONA,20202,Heathcote - Castlemaine - Kyneton,0.794517,Good,Good,0
VIC2753,WERRIBEE,21305,Wyndham,1,Good,Good,0
VIC2754,WERRIBEE SOUTH,21305,Wyndham,1,Good,Good,0
VIC2755,WERRIMULL,21502,Mildura,1,Good,Good,0
